"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.638369007E2,-1.165999994E-1,1.219999976E-2,-1.032999977E-1,1.562539260E-1
2.638469007E2,-1.166999936E-1,1.310000010E-2,-1.044999957E-1,1.571965255E-1
2.638569007E2,-8.739999682E-2,-5.299999844E-3,-1.057999954E-1,1.373334936E-1
2.638669007E2,-4.820000008E-2,-4.329999909E-2,-1.459999979E-1,1.597314287E-1
2.638769007E2,-2.869999968E-2,-6.159999967E-2,-1.762999892E-1,1.889442673E-1
2.638869007E2,2.019999921E-2,-5.089999735E-2,-1.869999915E-1,1.948533975E-1
2.638969007E2,3.979999945E-2,1.799999923E-2,-2.073999941E-1,2.119499882E-1
2.639069007E2,3.979999945E-2,4.699999839E-2,-2.474999875E-1,2.550476105E-1
2.639169007E2,3.989999741E-2,7.530000061E-2,-2.289999872E-1,2.443421659E-1
2.639269007E2,2.049999870E-2,4.419999942E-2,-2.008999884E-1,2.067237172E-1
2.639369007E2,-1.850000024E-2,-3.599999845E-2,-1.923999935E-1,1.966113105E-1
2.639469007E2,1.199999941E-3,-6.709999591E-2,-1.835999936E-1,1.954809635E-1
2.639569007E2,2.099999972E-2,-8.839999884E-2,-1.842999905E-1,2.054800387E-1
2.639669007E2,6.039999798E-2,-5.119999871E-2,-1.849000007E-1,2.011407713E-1
2.639769007E2,8.020000160E-2,-5.240000039E-2,-1.854999959E-1,2.087775103E-1
2.639869007E2,4.109999910E-2,-3.419999778E-2,-1.867999882E-1,1.943015320E-1
2.639969007E2,-1.750000007E-2,-6.480000168E-2,-1.691000015E-1,1.819343308E-1
2.640069007E2,-9.579999745E-2,-8.540000021E-2,-1.420999914E-1,1.914763879E-1
2.640169007E2,-1.741999984E-1,-1.351999938E-1,-1.347000003E-1,2.583965322E-1
2.640269007E2,-1.740999967E-1,-1.849000007E-1,-1.560000032E-1,2.980517071E-1
2.640369007E2,-1.543999910E-1,-2.151999921E-1,-1.567000002E-1,3.077422361E-1
2.640469007E2,-9.539999813E-2,-2.163999975E-1,-1.568000019E-1,2.837540469E-1
2.640569007E2,-4.619999975E-2,-2.278999984E-1,-1.660999954E-1,2.857657392E-1
2.640669007E2,-6.899999920E-3,-2.293999940E-1,-1.946999878E-1,3.009652015E-1
2.640769007E2,3.240000084E-2,-1.917999983E-1,-2.135999948E-1,2.888978317E-1
2.640869007E2,4.230000079E-2,-1.539999992E-1,-2.325999886E-1,2.821489757E-1
2.640969007E2,4.239999875E-2,-1.061000004E-1,-2.327999920E-1,2.593276041E-1
2.641069007E2,-1.620000042E-2,-1.167999953E-1,-1.941999942E-1,2.271966476E-1
2.641169007E2,-1.338000000E-1,-1.369999945E-1,-1.756999940E-1,2.598882959E-1
2.641269007E2,-2.023999989E-1,-1.175999939E-1,-1.572999954E-1,2.820262518E-1
2.641369007E2,-1.729999930E-1,-1.370999962E-1,-1.674000025E-1,2.770345960E-1
2.641469007E2,-8.489999920E-2,-1.560000032E-1,-1.568000019E-1,2.369182379E-1
2.641569007E2,4.239999875E-2,-1.649999917E-1,-1.163999960E-1,2.063291453E-1
2.641669007E2,1.109999940E-1,-1.740999967E-1,-1.055999994E-1,2.319119820E-1
2.641769007E2,9.129999578E-2,-1.738999933E-1,-1.340000033E-1,2.377664774E-1
2.641869007E2,4.230000079E-2,-1.736999899E-1,-1.920000017E-1,2.623451490E-1
2.641969007E2,-1.649999991E-2,-1.834999919E-1,-1.816999912E-1,2.587651132E-1
2.642069007E2,-7.530000061E-2,-1.444000006E-1,-1.913999915E-1,2.513073954E-1
2.642169007E2,-1.242999956E-1,-1.347000003E-1,-1.718000025E-1,2.512166790E-1
2.642269007E2,-1.634999961E-1,-1.642999947E-1,-1.325999945E-1,2.670383784E-1
2.642369007E2,-1.929000020E-1,-1.251000017E-1,-1.230999976E-1,2.607949973E-1
2.642469007E2,-1.832000017E-1,-1.248999983E-1,-1.035999954E-1,2.447349776E-1
2.642569007E2,-1.733999997E-1,-1.440999955E-1,-1.232999936E-1,2.569732613E-1
2.642669007E2,-1.538999975E-1,-1.630000025E-1,-1.521999985E-1,2.709594980E-1
2.642769007E2,-7.549999654E-2,-1.718000025E-1,-1.510999948E-1,2.409288251E-1
2.642869289E2,-3.639999777E-2,-1.607999951E-1,-1.495999992E-1,2.226247022E-1
2.642969007E2,-1.689999923E-2,-1.992999911E-1,-1.675999910E-1,2.609518220E-1
2.643069007E2,2.499999944E-3,-1.988999993E-1,-1.759999990E-1,2.656001871E-1
2.643169007E2,3.189999983E-2,-2.181999981E-1,-1.448999941E-1,2.638652260E-1
2.643269007E2,4.160000011E-2,-1.882999986E-1,-1.435000002E-1,2.403740826E-1
2.643369007E2,-7.299999706E-3,-1.977999955E-1,-1.323999912E-1,2.381341762E-1
2.643469007E2,-5.639999732E-2,-1.779999882E-1,-1.314000040E-1,2.283219581E-1
2.643569007E2,-8.590000123E-2,-1.386999935E-1,-1.400000006E-1,2.149802283E-1
2.643669007E2,-7.609999925E-2,-7.019999623E-2,-1.776999980E-1,2.056612230E-1
2.643769007E2,-8.590000123E-2,-8.020000160E-2,-1.853999943E-1,2.195085610E-1
2.643869007E2,-3.689999878E-2,-7.050000131E-2,-1.735000014E-1,1.908772134E-1
2.643969007E2,2.199999988E-3,-1.194999963E-1,-1.713999957E-1,2.089570474E-1
2.644069007E2,3.159999847E-2,-1.291999966E-1,-1.691000015E-1,2.151418358E-1
2.644169007E2,4.140000045E-2,-7.079999894E-2,-1.570999920E-1,1.772202228E-1
2.644269007E2,3.159999847E-2,-7.149999589E-2,-1.745999902E-1,1.913007211E-1
2.644369007E2,-7.499999832E-3,-7.239999622E-2,-1.630000025E-1,1.785133336E-1
2.644469007E2,-4.659999907E-2,-8.339999616E-2,-1.714999974E-1,1.963144630E-1
2.644569007E2,-1.052999943E-1,-1.142999977E-1,-1.604999900E-1,2.234117836E-1
2.644669007E2,-1.347000003E-1,-8.619999886E-2,-1.498000026E-1,2.191222733E-1
2.644769007E2,-1.444000006E-1,-7.739999890E-2,-1.581999958E-1,2.277484548E-1
2.644869007E2,-1.442999989E-1,-8.829999715E-2,-1.367999911E-1,2.175629030E-1
2.644969007E2,-8.540000021E-2,-9.889999777E-2,-1.150999963E-1,1.741332213E-1
2.645069007E2,-3.639999777E-2,-1.190999970E-1,-1.224999949E-1,1.746883450E-1
2.645169007E2,-1.679999940E-2,-1.296000034E-1,-1.498000026E-1,1.987924587E-1
2.645269007E2,-3.639999777E-2,-1.495999992E-1,-1.381999999E-1,2.068921448E-1
2.645369007E2,-3.639999777E-2,-1.987999976E-1,-1.459999979E-1,2.493238822E-1
2.645469007E2,-2.659999952E-2,-1.597999930E-1,-1.437000036E-1,2.165485830E-1
2.645569007E2,-3.639999777E-2,-1.308999956E-1,-1.609999985E-1,2.106674350E-1
2.645669007E2,-7.549999654E-2,-7.310000062E-2,-1.779999882E-1,2.067071730E-1
2.645769007E2,-8.529999852E-2,-7.419999689E-2,-1.852999926E-1,2.170663874E-1
2.645869007E2,-4.600000009E-2,-9.470000118E-2,-1.630999893E-1,1.941280421E-1
2.645969007E2,4.209999740E-2,-1.440999955E-1,-1.503999978E-1,2.125026537E-1
2.646069007E2,1.008999944E-1,-1.638000011E-1,-1.863999963E-1,2.678734923E-1
2.646169007E2,1.204999983E-1,-1.736999899E-1,-2.025000006E-1,2.927425257E-1
2.646269085E2,9.109999985E-2,-1.445000023E-1,-2.193999887E-1,2.780572165E-1
2.646369007E2,5.189999938E-2,-1.545999944E-1,-2.175000012E-1,2.718474181E-1
2.646469007E2,1.269999985E-2,-1.454999894E-1,-1.869999915E-1,2.372773351E-1
2.646569007E2,-5.579999834E-2,-1.557999998E-1,-1.864999980E-1,2.493381820E-1
2.646669007E2,-9.499999881E-2,-1.366999894E-1,-1.762000024E-1,2.424011711E-1
2.646769007E2,-1.145999953E-1,-9.820000082E-2,-1.655000001E-1,2.239791265E-1
2.646869007E2,-1.242999956E-1,-6.969999522E-2,-1.546999961E-1,2.103346549E-1
2.646969007E2,-1.045999974E-1,-6.099999696E-2,-1.729999930E-1,2.111661825E-1
2.647069007E2,-8.489999920E-2,-5.219999701E-2,-1.422999948E-1,1.737300725E-1
2.647169007E2,-5.539999902E-2,-9.189999849E-2,-1.313000023E-1,1.695714016E-1
2.647269007E2,-1.620000042E-2,-1.018999964E-1,-1.206000000E-1,1.587148679E-1
2.647369007E2,-2.599999867E-2,-1.017999947E-1,-1.393000036E-1,1.744813167E-1
2.647469007E2,-2.609999850E-2,-9.179999679E-2,-1.482999921E-1,1.763557115E-1
2.647569007E2,-2.609999850E-2,-1.013999954E-1,-1.376999915E-1,1.729868684E-1
2.647669007E2,-6.599999964E-3,-1.300999969E-1,-1.270000041E-1,1.819301246E-1
2.647769007E2,3.099999856E-3,-1.489000022E-1,-1.357000023E-1,2.014827816E-1
2.647869007E2,-6.699999794E-3,-1.482999921E-1,-1.348000020E-1,2.005213659E-1
2.647969007E2,-1.659999974E-2,-1.184999943E-1,-1.437999904E-1,1.870728358E-1
2.648069007E2,-3.619999811E-2,-8.889999986E-2,-1.332999915E-1,1.642636222E-1
2.648169429E2,-3.619999811E-2,-5.939999968E-2,-1.620000005E-1,1.763031480E-1
2.648269007E2,-2.639999986E-2,-3.969999775E-2,-1.905999929E-1,1.964724080E-1
2.648369007E2,-3.629999980E-2,-3.940000013E-2,-1.807999909E-1,1.885701108E-1
2.648469007E2,-7.549999654E-2,-7.819999754E-2,-1.614999920E-1,1.946734099E-1
2.648569007E2,-7.559999824E-2,-1.068999991E-1,-1.322999895E-1,1.861350498E-1
2.648669007E2,-6.589999795E-2,-1.352999955E-1,-1.028999984E-1,1.823110205E-1
2.648769007E2,-3.659999743E-2,-1.636999995E-1,-1.021999940E-1,1.964232380E-1
2.648869007E2,-4.649999738E-2,-1.528999954E-1,-1.107999980E-1,1.944667013E-1
2.648969007E2,-2.699999884E-2,-1.125999987E-1,-1.389999986E-1,1.809109152E-1
2.649069007E2,-1.730000041E-2,-9.160000086E-2,-1.673000008E-1,1.915179898E-1
2.649169007E2,-1.750000007E-2,-1.191999987E-1,-1.471000016E-1,1.901402118E-1
2.649269007E2,-7.799999788E-3,-1.074999943E-1,-1.465999931E-1,1.819578159E-1
2.649369007E2,-6.679999828E-2,-1.351999938E-1,-1.268000007E-1,1.970266943E-1
2.649469007E2,-9.640000015E-2,-1.237999946E-1,-1.366999894E-1,2.081016237E-1
2.649569070E2,-1.260000020E-1,-2.002999932E-1,-9.769999981E-2,2.560105032E-1
2.649669007E2,-1.162999943E-1,-2.087999880E-1,-9.759999812E-2,2.581644501E-1
2.649769007E2,-9.690000117E-2,-2.364999950E-1,-1.067999974E-1,2.769983706E-1
2.649869007E2,-7.739999890E-2,-2.349999994E-1,-1.253999919E-1,2.773822588E-1
2.649969007E2,-6.769999862E-2,-1.746999919E-1,-1.926999986E-1,2.687687974E-1
2.650069007E2,-3.849999979E-2,-9.459999949E-2,-2.303999960E-1,2.520229515E-1
2.650169007E2,-9.200000204E-3,-4.349999875E-2,-2.780999839E-1,2.816318358E-1
2.650269007E2,9.999999776E-3,-3.139999881E-2,-2.574000061E-1,2.595009114E-1
2.650369007E2,3.920000046E-2,1.069999952E-2,-2.857999802E-1,2.886741393E-1
2.650469007E2,3.889999911E-2,-1.519999932E-2,-3.042999804E-1,3.071526135E-1
2.650569007E2,1.268000007E-1,-2.119999938E-2,-3.328000009E-1,3.567681611E-1
2.650669007E2,1.459999979E-1,-3.659999743E-2,-3.714999855E-1,4.008338788E-1
2.650769007E2,1.554999948E-1,-5.229999870E-2,-3.617999852E-1,3.972590685E-1
2.650869007E2,1.159999967E-1,-1.271999925E-1,-2.845999897E-1,3.326153806E-1
2.650969007E2,8.630000055E-2,-1.436000019E-1,-2.276999950E-1,2.826940721E-1
2.651069007E2,2.719999850E-2,-1.700000018E-1,-1.714999974E-1,2.430063572E-1
2.651169007E2,-7.099999487E-2,-1.771999896E-1,-9.629999846E-2,2.138095538E-1
2.651269007E2,-1.397999972E-1,-2.040999979E-1,-7.029999793E-2,2.571826939E-1
2.651369007E2,-1.987999976E-1,-2.310999930E-1,-3.449999914E-2,3.067880306E-1
2.651469007E2,-2.185999900E-1,-2.675999999E-1,1.159999985E-2,3.457315079E-1
2.651569007E2,-2.089999914E-1,-2.645999789E-1,9.899999946E-3,3.373309284E-1
2.651669007E2,-1.798999906E-1,-2.022999972E-1,-5.999999703E-4,2.707206226E-1
2.651769007E2,-1.312000006E-1,-1.105000004E-1,-2.979999967E-2,1.741026428E-1
2.651869007E2,-9.229999781E-2,-5.759999901E-2,-6.849999726E-2,1.285663218E-1
2.651969007E2,-6.319999695E-2,-3.390000015E-2,-9.719999880E-2,1.207944096E-1
2.652069007E2,-3.419999778E-2,-1.950000040E-2,-1.064999998E-1,1.135435591E-1
2.652169007E2,-5.200000014E-3,-4.799999762E-3,-1.353999972E-1,1.355848046E-1
2.652269007E2,4.100000020E-3,-9.599999525E-3,-1.940999925E-1,1.943804956E-1
2.652369007E2,1.349999942E-2,-2.459999919E-2,-2.335999906E-1,2.352793352E-1
2.652469007E2,1.319999993E-2,-3.049999848E-2,-2.538999915E-1,2.560658033E-1
2.652569007E2,2.279999852E-2,-6.679999828E-2,-2.651000023E-1,2.743357267E-1
2.652669007E2,2.269999869E-2,-9.389999509E-2,-2.377000004E-1,2.565809603E-1
2.652769007E2,6.179999933E-2,-8.219999820E-2,-2.301999927E-1,2.521271827E-1
2.652869039E2,6.169999763E-2,-1.196999997E-1,-2.333999872E-1,2.694634181E-1
2.652969007E2,8.119999617E-2,-1.479000002E-1,-2.651000023E-1,3.142385410E-1
2.653069007E2,1.008000001E-1,-1.662999988E-1,-2.981999815E-1,3.560049979E-1
2.653169007E2,1.006999984E-1,-1.651999950E-1,-2.732999921E-1,3.348498376E-1
2.653269007E2,4.189999774E-2,-1.642999947E-1,-1.908999979E-1,2.553290177E-1
2.653369007E2,2.600000007E-3,-1.825999916E-1,-1.973999888E-1,2.689168505E-1
2.653469007E2,-3.649999946E-2,-2.196999937E-1,-1.652999967E-1,2.773525304E-1
2.653569007E2,-7.199999876E-3,-2.854999900E-1,-1.724999994E-1,3.336440230E-1
2.653669007E2,2.190000005E-2,-3.208999932E-1,-1.598999947E-1,3.591996992E-1
2.653769007E2,8.049999923E-2,-3.560999930E-1,-1.871999949E-1,4.102819677E-1
2.653869007E2,1.195999980E-1,-3.515000045E-1,-1.761000007E-1,4.109350593E-1
2.653969007E2,2.173999995E-1,-3.069999814E-1,-1.850999892E-1,4.192538066E-1
2.654069007E2,3.079999983E-2,-2.717999816E-1,-1.944999993E-1,3.356398661E-1
2.654169007E2,2.070000023E-2,-2.556000054E-1,-1.559000015E-1,3.001077527E-1
2.654269007E2,-1.860000007E-2,-2.793999910E-1,-9.749999642E-2,2.965072753E-1
2.654369007E2,-3.032000065E-1,-3.131999969E-1,-2.336999923E-1,4.946111285E-1
2.654469007E2,-3.623999953E-1,-2.667999864E-1,-8.599999547E-2,4.581615311E-1
2.654569007E2,-2.842999995E-1,-2.304999977E-1,-7.429999858E-2,3.734665024E-1
2.654669007E2,-1.571999937E-1,-1.937000006E-1,-5.069999769E-2,2.545624050E-1
2.654769007E2,-1.184000000E-1,-1.172999963E-1,-9.449999779E-2,1.915935769E-1
2.654869007E2,-5.999999866E-2,-7.059999555E-2,-1.477999985E-1,1.744396709E-1
2.654969007E2,2.779999934E-2,-7.310000062E-2,-1.229999959E-1,1.457581869E-1
2.655069007E2,6.659999490E-2,-9.499999881E-2,-9.839999676E-2,1.521286247E-1
2.655169007E2,8.590000123E-2,-1.070999950E-1,-8.429999650E-2,1.611077545E-1
2.655269007E2,1.689999923E-2,-9.030000120E-2,-1.015999988E-1,1.369753990E-1
2.655369007E2,-1.260000002E-2,-7.440000027E-2,-5.999999866E-2,9.640601579E-2
2.655469007E2,1.342999935E-1,-2.979999967E-2,-2.779999934E-2,1.403473128E-1
2.655569007E2,-1.990999877E-1,4.309999943E-2,-9.329999983E-2,2.240609405E-1
2.655669007E2,-2.678999901E-1,7.620000094E-2,-1.873999983E-1,3.357016595E-1
2.655769007E2,-2.286999971E-1,1.090999991E-1,-1.336999983E-1,2.864998918E-1
2.655869007E2,-1.502999961E-1,1.125999987E-1,-4.979999736E-2,1.942907313E-1
2.655969007E2,-1.503999978E-1,6.689999998E-2,-1.027999967E-1,1.940711433E-1
2.656069007E2,-1.014999971E-1,9.999999311E-4,-1.055999994E-1,1.464739202E-1
2.656169007E2,-5.249999836E-2,-1.640000008E-2,-8.789999783E-2,1.036900161E-1
2.656269007E2,-3.499999875E-3,-8.339999616E-2,-8.959999681E-2,1.224580287E-1
2.656369007E2,-1.339999959E-2,-1.407999992E-1,-1.304000020E-1,1.923755709E-1
2.656469007E2,3.199000061E-1,-1.388999969E-1,-7.329999655E-2,3.563735575E-1
2.656569007E2,-1.115999967E-1,-1.568000019E-1,-3.100000024E-1,3.648846411E-1
2.656669007E2,-1.410999894E-1,-1.344999969E-1,-2.622999847E-1,3.268038221E-1
2.656769007E2,-2.000999898E-1,-1.414999962E-1,-1.960999966E-1,3.138749169E-1
2.656869007E2,-1.118999943E-1,-1.687999964E-1,-2.365999967E-1,3.114395703E-1
2.656969007E2,-1.512999982E-1,-2.052999884E-1,-2.568999827E-1,3.619908504E-1
2.657069007E2,-9.269999713E-2,-1.626999974E-1,-2.264999896E-1,2.938823301E-1
2.657169007E2,-6.350000203E-2,-1.191999987E-1,-2.356999964E-1,2.716530475E-1
2.657269007E2,-6.390000135E-2,-1.048000008E-1,-2.342999876E-1,2.645046966E-1
2.657369007E2,-5.449999869E-2,-8.999999613E-2,-2.223999947E-1,2.460325320E-1
2.657469007E2,-5.480000004E-2,-1.039999947E-1,-2.016000003E-1,2.333700902E-1
2.657569007E2,-7.490000129E-2,-1.174999997E-1,-1.711999923E-1,2.207389804E-1
2.657669007E2,-4.589999840E-2,-1.696999967E-1,-1.210999936E-1,2.134715606E-1
2.657769007E2,-2.669999935E-2,-1.819999963E-1,-1.498000026E-1,2.372275899E-1
2.657869007E2,2.099999925E-3,-1.841000021E-1,-1.685999930E-1,2.496461063E-1
2.657969007E2,7.029999793E-2,-1.467999965E-1,-1.577000022E-1,2.266310203E-1
2.658069007E2,4.039999843E-2,-8.039999753E-2,-1.376999915E-1,1.644919668E-1
2.658169007E2,2.851999998E-1,4.900000058E-3,1.919999905E-2,2.858875476E-1
2.658269007E2,-1.562999934E-1,1.399999950E-3,-3.237999976E-1,3.595526197E-1
2.658369007E2,-2.645999789E-1,-4.910000041E-2,-3.156999946E-1,4.148378544E-1
2.658469007E2,-2.061999887E-1,-5.029999837E-2,-1.398999989E-1,2.542056940E-1
2.658569007E2,-2.066999972E-1,-3.139999881E-2,-1.100999936E-1,2.362897741E-1
2.658669007E2,-2.366999984E-1,-2.219999954E-2,-8.839999884E-2,2.536420490E-1
2.658769007E2,-1.685999930E-1,-1.379999984E-2,-1.534999907E-1,2.284264538E-1
2.658869007E2,-6.129999831E-2,2.379999869E-2,-2.078000009E-1,2.179563491E-1
2.658969007E2,3.610000014E-2,2.239999920E-2,-2.025000006E-1,2.069087244E-1
2.659069007E2,7.479999959E-2,2.080000006E-2,-2.073999941E-1,2.214552720E-1
2.659169007E2,7.429999858E-2,3.869999945E-2,-1.735000014E-1,1.926666298E-1
2.659269007E2,3.460000083E-2,2.639999986E-2,-1.401000023E-1,1.467042286E-1
2.659369007E2,-5.099999718E-3,-2.419999987E-2,-1.354999989E-1,1.377385193E-1
2.659469007E2,-1.519999932E-2,-8.799999952E-2,-1.717000008E-1,1.935353460E-1
2.659569007E2,-2.529999986E-2,-1.513999999E-1,-1.386999935E-1,2.068809758E-1
2.659669007E2,-1.579999924E-2,-1.568999887E-1,-1.152999997E-1,1.953492676E-1
2.659769007E2,-3.570000082E-2,-1.534999907E-1,-1.305999905E-1,2.046780270E-1
2.659869007E2,-4.569999874E-2,-1.410000026E-1,-1.947999895E-1,2.447785254E-1
2.659969007E2,-2.639999986E-2,-1.193000004E-1,-2.390999943E-1,2.685111866E-1
2.660069007E2,2.799999900E-3,-1.272999942E-1,-2.637999952E-1,2.929224573E-1
2.660169007E2,4.179999977E-2,-1.356000006E-1,-2.588999867E-1,2.952351661E-1
2.660269007E2,9.059999883E-2,-1.535999924E-1,-2.645999789E-1,3.190837920E-1
2.660369007E2,1.198999956E-1,-2.107999921E-1,-2.516999841E-1,3.495218557E-1
2.660469007E2,1.099999994E-1,-2.976999879E-1,-2.399999946E-1,3.979010933E-1
2.660569007E2,6.089999899E-2,-3.059999943E-1,-2.393999994E-1,3.932647532E-1
2.660669007E2,5.099999905E-2,-2.947999835E-1,-2.391999960E-1,3.830465615E-1
2.660769007E2,5.099999905E-2,-2.542999983E-1,-2.488999963E-1,3.594728045E-1
2.660869007E2,4.109999910E-2,-2.043000013E-1,-2.879999876E-1,3.554879651E-1
2.660969007E2,1.899999916E-3,-1.836999953E-1,-3.077999949E-1,3.584552066E-1
2.661069007E2,-1.769999973E-2,-2.023999989E-1,-2.786000073E-1,3.448144626E-1
2.661169007E2,1.159999985E-2,-2.010999918E-1,-2.694000006E-1,3.363809254E-1
2.661269007E2,1.150000002E-2,-1.993999928E-1,-2.603999972E-1,3.281779482E-1
2.661369007E2,4.089999944E-2,-1.974999905E-1,-2.611999810E-1,3.300067973E-1
2.661469007E2,8.009999990E-2,-1.564999968E-1,-2.520999908E-1,3.073477906E-1
2.661569007E2,6.039999798E-2,-1.061000004E-1,-2.529999912E-1,2.809170080E-1
2.661669007E2,3.099999949E-2,-5.609999970E-2,-2.541999817E-1,2.621561379E-1
2.661769007E2,1.139999926E-2,-5.509999767E-2,-2.361999899E-1,2.428094005E-1
2.661869007E2,-8.100000210E-3,-2.449999936E-2,-2.085999995E-1,2.101899612E-1
2.661969007E2,-5.719999969E-2,-2.300000004E-2,-2.013999969E-1,2.106247818E-1
2.662069007E2,-7.679999620E-2,-3.079999983E-2,-1.548999995E-1,1.756157432E-1
2.662169007E2,-9.640000015E-2,-8.720000088E-2,-7.930000126E-2,1.522671678E-1
2.662269007E2,-8.659999818E-2,-8.460000157E-2,-5.279999971E-2,1.320778555E-1
2.662369007E2,-1.062999964E-1,-9.149999917E-2,-6.529999524E-2,1.547127288E-1
2.662469007E2,-9.649999440E-2,-6.899999827E-2,-8.720000088E-2,1.472314125E-1
2.662569007E2,-3.769999743E-2,2.169999853E-2,-1.869999915E-1,1.919926472E-1
2.662669007E2,1.119999960E-2,5.309999734E-2,-2.377999872E-1,2.439136807E-1
2.662769007E2,5.040000007E-2,5.379999802E-2,-2.096999884E-1,2.222806445E-1
2.662869007E2,8.969999850E-2,1.489999983E-2,-1.630000025E-1,1.866469945E-1
2.662969007E2,9.959999472E-2,-4.439999908E-2,-1.655000001E-1,1.981962888E-1
2.663069007E2,1.150000002E-2,-9.499999881E-2,-1.586000025E-1,1.852328550E-1
2.663169007E2,-4.710000008E-2,-1.270999908E-1,-1.228999943E-1,1.829678285E-1
2.663269007E2,-1.056999937E-1,-1.696999967E-1,-1.070999950E-1,2.268060548E-1
2.663369007E2,-1.348000020E-1,-2.223999947E-1,-8.119999617E-2,2.724449258E-1
2.663469007E2,-1.247999966E-1,-2.360000014E-1,-6.469999999E-2,2.746946119E-1
2.663569007E2,-7.549999654E-2,-2.100999951E-1,-1.061000004E-1,2.471830648E-1
2.663669007E2,-6.699999794E-3,-1.449999958E-1,-1.757999957E-1,2.279814187E-1
2.663769007E2,8.159999549E-2,-1.193000004E-1,-2.254000008E-1,2.677614792E-1
2.663869007E2,6.219999865E-2,-1.331000030E-1,-2.554999888E-1,2.947281712E-1
2.663969007E2,6.239999831E-2,-1.861999929E-1,-2.568999827E-1,3.233601680E-1
2.664069007E2,3.319999948E-2,-2.193000019E-1,-1.903999895E-1,2.923129945E-1
2.664169007E2,-5.469999835E-2,-2.128999978E-1,-1.737999916E-1,2.802230112E-1
2.664269007E2,-1.525000036E-1,-2.451999933E-1,-1.378999949E-1,3.199932755E-1
2.664369007E2,-1.915999949E-1,-2.574999928E-1,-1.212999970E-1,3.431187748E-1
2.664469007E2,-1.913999915E-1,-2.204999924E-1,-7.490000129E-2,3.014369148E-1
2.664569007E2,-1.617999971E-1,-2.031999975E-1,-8.669999987E-2,2.738363892E-1
2.664669007E2,-1.419999897E-1,-1.661999971E-1,-6.859999895E-2,2.291121908E-1
2.664769007E2,-7.319999486E-2,-1.781999916E-1,-2.080000006E-2,1.937682024E-1
2.664869007E2,-6.329999864E-2,-2.000999898E-1,-1.229999959E-2,2.102336456E-1
2.664969007E2,-3.370000049E-2,-2.319999933E-1,-4.270000011E-2,2.382917895E-1
2.665069007E2,-3.359999880E-2,-2.936999798E-1,-2.419999987E-2,2.966045820E-1
2.665169007E2,-3.339999914E-2,-3.461000025E-1,-3.529999778E-2,3.494951524E-1
2.665269007E2,-3.319999948E-2,-3.597999811E-1,-4.629999772E-2,3.642827970E-1
2.665369007E2,-4.270000011E-2,-3.642999828E-1,-9.619999677E-2,3.791994289E-1
2.665469007E2,-6.209999695E-2,-2.908999920E-1,-1.651999950E-1,3.402502804E-1
2.665569007E2,-1.108999997E-1,-2.275999933E-1,-2.043000013E-1,3.253291524E-1
2.665669007E2,-1.596999913E-1,-1.739999950E-1,-2.531000078E-1,3.461787102E-1
2.665769007E2,-1.888999939E-1,-1.689999998E-1,-2.524999976E-1,3.577715143E-1
2.665869007E2,-2.180999964E-1,-1.929000020E-1,-2.611999810E-1,3.911565534E-1
2.665969007E2,-1.885999888E-1,-2.263999879E-1,-2.694000006E-1,3.992533915E-1
2.666069007E2,-1.198999956E-1,-2.383999974E-1,-2.382999957E-1,3.577673205E-1
2.666169007E2,-7.079999894E-2,-2.311999947E-1,-2.066999972E-1,3.181052754E-1
2.666269007E2,-5.109999701E-2,-2.633000016E-1,-2.043999881E-1,3.372201887E-1
2.666369007E2,-3.139999881E-2,-2.757999897E-1,-1.630999893E-1,3.219521715E-1
2.666469007E2,-4.120000079E-2,-2.685000002E-1,-1.612000018E-1,3.158720165E-1
2.666569007E2,-4.109999910E-2,-2.118999958E-1,-1.885999888E-1,2.866370073E-1
2.666669007E2,-2.149999887E-2,-1.548999995E-1,-2.155999988E-1,2.663449254E-1
2.666769007E2,7.799999788E-3,-9.769999981E-2,-2.228999883E-1,2.434964779E-1
2.666869007E2,-1.899999916E-3,-7.959999889E-2,-1.913999915E-1,2.073010530E-1
2.666969007E2,-1.169999968E-2,-6.129999831E-2,-1.798999906E-1,1.904168753E-1
2.667069007E2,-6.069999933E-2,-9.160000086E-2,-1.392000020E-1,1.773462450E-1
2.667169007E2,-6.069999933E-2,-1.015999988E-1,-8.929999918E-2,1.482617264E-1
2.667269007E2,-3.130000085E-2,-1.013999954E-1,-9.769999981E-2,1.442461059E-1
2.667369007E2,-4.120000079E-2,-6.189999729E-2,-1.151999980E-1,1.371134176E-1
2.667469007E2,-6.089999899E-2,2.630000003E-2,-1.714999974E-1,1.838824325E-1
2.667569007E2,-1.001999974E-1,1.339000016E-1,-1.981000006E-1,2.592544313E-1
2.667669007E2,-1.002999991E-1,1.435000002E-1,-2.052999884E-1,2.698155391E-1
2.667769007E2,-6.109999865E-2,1.338000000E-1,-2.026999891E-1,2.504454739E-1
2.667869007E2,1.709999889E-2,1.142999977E-1,-1.997999996E-1,2.308179787E-1
2.667969007E2,4.649999738E-2,1.140999943E-1,-1.965999901E-1,2.320185652E-1
2.668069007E2,9.539999813E-2,5.439999700E-2,-2.129999995E-1,2.396445683E-1
2.668169007E2,1.052999943E-1,3.799999831E-3,-1.905999929E-1,2.177863313E-1
