"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.198086148E2,-2.109999955E-2,9.369999915E-2,3.394999802E-1,3.528245122E-1
2.198186148E2,-4.120000079E-2,9.239999950E-2,2.845999897E-1,3.020469402E-1
2.198286148E2,-9.070000052E-2,1.013000011E-1,1.811999977E-1,2.265427542E-1
2.198386148E2,-1.498999894E-1,1.204999983E-1,1.464999914E-1,2.417695264E-1
2.198486148E2,-1.206999943E-1,1.206000000E-1,1.406999975E-1,2.211545567E-1
2.198586148E2,-6.199999899E-2,1.111999974E-1,9.529999644E-2,1.590331054E-1
2.198686132E2,-6.199999899E-2,1.023999974E-1,5.900000036E-2,1.334569571E-1
2.198786132E2,-1.011999995E-1,7.389999926E-2,-1.669999957E-2,1.264181149E-1
2.198886148E2,-1.010999978E-1,6.489999592E-2,3.460000083E-2,1.250215144E-1
2.198986148E2,-1.011999995E-1,6.529999524E-2,8.569999784E-2,1.478175189E-1
2.199086148E2,-1.110999957E-1,6.549999863E-2,8.819999546E-2,1.562456337E-1
2.199186148E2,-1.700000018E-1,3.639999777E-2,1.106999964E-1,2.061054333E-1
2.199286148E2,-1.798999906E-1,-2.159999870E-2,1.233999953E-1,2.192216353E-1
2.199386148E2,-1.306999922E-1,-7.919999957E-2,1.356000006E-1,2.043097845E-1
2.199486132E2,-8.150000125E-2,-7.739999890E-2,1.283999979E-1,1.706445707E-1
2.199586148E2,-4.199999943E-2,-6.589999795E-2,1.200999990E-1,1.432857964E-1
2.199686148E2,-3.179999813E-2,-1.449999958E-2,1.024999991E-1,1.082946891E-1
2.199786148E2,7.699999958E-3,4.690000042E-2,3.579999879E-2,5.950243653E-2
2.199886148E2,3.759999946E-2,1.083000004E-1,1.799999923E-2,1.160458962E-1
2.199986132E2,4.769999906E-2,1.592999995E-1,2.929999866E-2,1.688498435E-1
2.200086132E2,8.720000088E-2,1.999999881E-1,7.919999957E-2,2.321130658E-1
2.200186132E2,1.265999973E-1,2.008000016E-1,1.292999983E-1,2.703085080E-1
2.200286132E2,1.362999976E-1,2.009999901E-1,1.896999925E-1,3.081635483E-1
2.200386132E2,1.556999981E-1,1.713999957E-1,2.213999927E-1,3.203722908E-1
2.200486148E2,1.358000040E-1,1.416999996E-1,2.340999991E-1,3.054886913E-1
2.200586148E2,9.629999846E-2,1.120999977E-1,2.375999987E-1,2.798103975E-1
2.200686148E2,4.699999839E-2,1.020999998E-1,2.414999902E-1,2.663750271E-1
2.200786148E2,2.709999867E-2,1.118000001E-1,2.355999947E-1,2.621850633E-1
2.200886148E2,-1.229999959E-2,1.313000023E-1,2.493999898E-1,2.821193640E-1
2.200986148E2,-1.260000002E-2,1.900999993E-1,2.333999872E-1,3.012844566E-1
2.201086148E2,-3.240000084E-2,2.392999977E-1,2.272999883E-1,3.316316234E-1
2.201186148E2,-5.219999701E-2,2.689999938E-1,1.622999907E-1,3.184762524E-1
2.201286148E2,-5.240000039E-2,2.890000045E-1,1.466999948E-1,3.283102970E-1
2.201386148E2,-7.220000029E-2,2.893999815E-1,1.017000005E-1,3.151318445E-1
2.201486132E2,-1.116999984E-1,2.604999840E-1,7.739999890E-2,2.938160839E-1
2.201586148E2,-1.510999948E-1,2.604999840E-1,3.150000051E-2,3.027931639E-1
2.201686148E2,-1.612000018E-1,2.504999936E-1,5.409999937E-2,3.027581498E-1
2.201786132E2,-1.516000032E-1,1.911999881E-1,6.610000134E-2,2.528027030E-1
2.201886148E2,-1.420999914E-1,1.608999968E-1,1.163999960E-1,2.441929065E-1
2.201986148E2,-1.226999983E-1,1.111999974E-1,1.564999968E-1,2.278441968E-1
2.202086148E2,-8.370000124E-2,5.159999803E-2,1.765999943E-1,2.021281969E-1
2.202186148E2,-3.469999880E-2,-7.599999662E-3,1.867000014E-1,1.900493105E-1
2.202286132E2,-3.480000049E-2,-3.709999844E-2,2.063999921E-1,2.125756493E-1
2.202386132E2,4.399999976E-3,-4.669999704E-2,2.554999888E-1,2.597700791E-1
2.202486132E2,4.360000044E-2,-3.659999743E-2,2.560999990E-1,2.623503942E-1
2.202586148E2,4.360000044E-2,-1.679999940E-2,1.788000017E-1,1.848043307E-1
2.202686148E2,3.370000049E-2,2.899999963E-3,1.410000026E-1,1.450003475E-1
2.202786148E2,1.218999997E-1,2.249999903E-2,1.324999928E-1,1.814445039E-1
2.202886148E2,1.412999928E-1,6.119999662E-2,2.120999992E-1,2.621021503E-1
2.202986148E2,9.200000018E-2,7.039999962E-2,2.626999915E-1,2.871087694E-1
2.203086148E2,3.280000016E-2,3.989999741E-2,2.357999980E-1,2.413907390E-1
2.203186148E2,-1.669999957E-2,2.879999951E-2,2.294999957E-1,2.319020871E-1
2.203286148E2,-7.609999925E-2,3.739999980E-2,2.140999883E-1,2.302797752E-1
2.203386148E2,-1.256999969E-1,8.540000021E-2,1.501999944E-1,2.136672357E-1
2.203486148E2,-1.655000001E-1,1.140999943E-1,6.689999998E-2,2.118600216E-1
2.203586148E2,-1.755999923E-1,1.533000022E-1,2.239999920E-2,2.341751651E-1
2.203686148E2,-1.658999920E-1,1.537999958E-1,6.099999882E-3,2.263061114E-1
2.203786132E2,-1.854999959E-1,1.645999998E-1,1.819999889E-2,2.486657363E-1
2.203886132E2,-1.264999956E-1,1.657999903E-1,2.909999900E-2,2.105675559E-1
2.203986132E2,-1.066999957E-1,1.765999943E-1,6.859999895E-2,2.174359835E-1
2.204086132E2,-9.679999948E-2,1.673000008E-1,8.799999952E-2,2.123759169E-1
2.204186148E2,-7.710000128E-2,1.576000005E-1,1.071999967E-1,2.056064436E-1
2.204286148E2,-5.759999901E-2,1.767999977E-1,1.266999990E-1,2.250086416E-1
2.204386226E2,-4.789999872E-2,1.955000013E-1,1.070000008E-1,2.279553916E-1
2.204486148E2,-1.869999990E-2,2.142999917E-1,1.067999974E-1,2.401674747E-1
2.204586148E2,-1.879999973E-2,1.744000018E-1,1.159999967E-1,2.102969325E-1
2.204686148E2,2.029999904E-2,1.347000003E-1,1.348000020E-1,1.916434726E-1
2.204786148E2,3.989999741E-2,6.549999863E-2,1.533999890E-1,1.715045662E-1
2.204886148E2,5.949999765E-2,1.599999890E-2,1.916999966E-1,2.013582339E-1
2.204986148E2,9.869999439E-2,-4.299999774E-2,2.300999910E-1,2.540407340E-1
2.205086148E2,9.869999439E-2,-6.279999763E-2,2.786000073E-1,3.021646780E-1
2.205186148E2,1.084999964E-1,-6.300000101E-2,2.981999815E-1,3.235188994E-1
2.205286148E2,1.377999932E-1,-4.329999909E-2,2.203999907E-1,2.635144852E-1
2.205386148E2,1.476999968E-1,6.099999882E-3,2.705999911E-1,3.083453490E-1
2.205486148E2,1.184999943E-1,5.649999902E-2,2.613999844E-1,2.925140174E-1
2.205586148E2,4.030000046E-2,1.074000001E-1,1.841999888E-1,2.169988155E-1
2.205686148E2,-8.299999870E-3,1.779000014E-1,1.071999967E-1,2.078680827E-1
2.205786148E2,-7.669999450E-2,2.186999917E-1,1.088999957E-1,2.560698822E-1
2.205886148E2,-1.059999987E-1,2.298999876E-1,1.106999964E-1,2.763050727E-1
2.205986148E2,-1.745999902E-1,2.110999972E-1,9.299999475E-2,2.893049678E-1
2.206086148E2,-2.138999999E-1,1.721999943E-1,4.580000043E-2,2.783948419E-1
2.206186148E2,-2.041999996E-1,1.721999943E-1,1.750000007E-2,2.676877432E-1
2.206286148E2,-1.748999953E-1,2.010999918E-1,7.689999789E-2,2.773893018E-1
2.206386148E2,-9.659999609E-2,2.102999985E-1,1.252999902E-1,2.631686459E-1
2.206486148E2,-5.739999935E-2,1.999999881E-1,1.536999941E-1,2.586859937E-1
2.206586148E2,-6.709999591E-2,1.508999914E-1,1.325999945E-1,2.117922931E-1
2.206686148E2,-9.640000015E-2,8.229999989E-2,1.310999990E-1,1.823553118E-1
2.206786148E2,-1.353999972E-1,9.229999781E-2,1.292999983E-1,2.087365287E-1
2.206886148E2,-2.137999982E-1,1.312000006E-1,8.869999647E-2,2.660668502E-1
2.206986148E2,-2.334999889E-1,1.598999947E-1,1.879999973E-2,2.836259740E-1
2.207086148E2,-1.944999993E-1,1.682000011E-1,-1.200000010E-2,2.574208424E-1
2.207186148E2,-1.064999998E-1,1.664000005E-1,-1.409999933E-2,1.980656964E-1
2.207286148E2,-2.819999866E-2,1.740999967E-1,1.239999942E-2,1.768044365E-1
2.207386148E2,4.999999702E-2,1.823000014E-1,2.869999968E-2,1.911987976E-1
2.207486148E2,7.949999720E-2,1.713999957E-1,6.439999491E-2,1.996135452E-1
2.207586148E2,7.959999889E-2,1.120999977E-1,9.989999980E-2,1.699487548E-1
2.207686148E2,7.989999652E-2,5.299999937E-2,1.744000018E-1,1.990185167E-1
2.207786148E2,9.969999641E-2,5.260000005E-2,1.999000013E-1,2.294926138E-1
2.207886148E2,8.999999613E-2,6.169999763E-2,2.160999924E-1,2.420869590E-1
2.207986148E2,6.049999967E-2,8.009999990E-2,2.327999920E-1,2.535194198E-1
2.208086148E2,7.999999821E-2,1.081999987E-1,2.205999941E-1,2.584020062E-1
2.208186148E2,6.019999832E-2,1.166999936E-1,2.091999948E-1,2.469970974E-1
2.208286148E2,6.009999663E-2,1.353999972E-1,1.591999978E-1,2.174621993E-1
2.208386148E2,4.039999843E-2,9.549999982E-2,7.050000131E-2,1.253900316E-1
2.208486148E2,-8.599999361E-3,7.569999993E-2,5.049999803E-2,9.140404684E-2
2.208586148E2,-2.809999883E-2,4.649999738E-2,2.999999933E-2,6.206335191E-2
2.208686148E2,-7.699999958E-2,5.669999868E-2,-2.999999851E-4,9.562415901E-2
2.208786148E2,-1.160999984E-1,7.639999688E-2,3.769999743E-2,1.440050657E-1
2.208886148E2,-1.159999967E-1,1.254999936E-1,4.609999806E-2,1.770069418E-1
2.208986148E2,-1.059999987E-1,1.254999936E-1,5.399999768E-2,1.729226644E-1
2.209086148E2,-1.155999973E-1,1.649999917E-1,6.189999729E-2,2.107604477E-1
2.209186148E2,-1.545999944E-1,1.652999967E-1,6.949999928E-2,2.367604213E-1
2.209286148E2,-1.445999891E-1,1.362999976E-1,6.759999692E-2,2.098966549E-1
2.209386148E2,-1.245999932E-1,1.174999997E-1,8.479999751E-2,1.911084713E-1
2.209486148E2,-1.340999901E-1,7.880000025E-2,1.017999947E-1,1.858910603E-1
2.209586132E2,-1.141999960E-1,4.999999702E-2,1.574999988E-1,2.008678382E-1
2.209686132E2,-4.519999772E-2,3.079999983E-2,1.835999936E-1,1.915741043E-1
2.209786148E2,3.329999745E-2,4.050000012E-2,2.097999901E-1,2.162525738E-1
2.209886148E2,8.249999583E-2,7.930000126E-2,2.167999893E-1,2.451468435E-1
2.209986148E2,1.021999940E-1,9.849999845E-2,1.653999984E-1,2.179546924E-1
2.210086148E2,9.239999950E-2,1.275999993E-1,1.048000008E-1,1.892156439E-1
2.210186148E2,8.269999921E-2,1.665999889E-1,9.349999577E-2,2.081756359E-1
2.210286148E2,8.269999921E-2,1.958999932E-1,1.799999923E-1,2.785966518E-1
2.210386148E2,1.220999956E-1,2.254999876E-1,2.177999914E-1,3.364453738E-1
2.210486148E2,1.124999970E-1,2.164999992E-1,1.779999882E-1,3.020140639E-1
2.210586148E2,6.369999796E-2,1.096000001E-1,1.779000014E-1,2.184450967E-1
2.210686148E2,6.379999965E-2,7.119999826E-2,1.880999953E-1,2.110011562E-1
2.210786148E2,8.339999616E-2,6.169999763E-2,2.088999897E-1,2.332416232E-1
2.210886148E2,9.309999645E-2,1.008000001E-1,1.819999963E-1,2.279303578E-1
2.210986132E2,1.024999991E-1,1.002999991E-1,1.660999954E-1,2.194437242E-1
2.211086148E2,1.118999943E-1,1.289999932E-1,1.900999993E-1,2.555398535E-1
2.211186148E2,1.309999973E-1,1.968999952E-1,2.243999988E-1,3.260152862E-1
2.211286148E2,1.010999978E-1,2.064999938E-1,2.497999966E-1,3.395047795E-1
2.211386148E2,3.209999949E-2,2.067999989E-1,2.364999950E-1,3.157988238E-1
2.211486148E2,-6.629999727E-2,1.880999953E-1,1.860999912E-1,2.727828891E-1
2.211586132E2,-1.645999998E-1,1.495999992E-1,1.228999943E-1,2.541214833E-1
2.211686132E2,-2.138999999E-1,1.405999959E-1,7.009999454E-2,2.653970196E-1
2.211786132E2,-2.337999940E-1,1.309999973E-1,4.539999738E-2,2.718172111E-1
2.211886132E2,-1.655000001E-1,1.206999943E-1,4.899999872E-2,2.106175171E-1
2.211986148E2,-9.730000049E-2,1.393000036E-1,9.059999883E-2,1.925620443E-1
2.212086148E2,-2.909999900E-2,1.180999950E-1,1.314999908E-1,1.791275142E-1
2.212186148E2,-9.999999776E-3,1.064999998E-1,1.331000030E-1,1.707567297E-1
2.212286148E2,-1.049999986E-2,1.046999991E-1,1.147999987E-1,1.557285443E-1
2.212386148E2,-4.030000046E-2,9.329999983E-2,1.159999967E-1,1.542237959E-1
2.212486148E2,-4.079999775E-2,1.211999953E-1,1.366000026E-1,1.871193186E-1
2.212586148E2,-5.089999735E-2,1.396999955E-1,1.375000030E-1,2.025170346E-1
2.212686132E2,-7.069999725E-2,1.683000028E-1,1.287000030E-1,2.233541388E-1
2.212786148E2,-7.090000063E-2,1.580999941E-1,1.396999955E-1,2.225724757E-1
2.212886148E2,-4.160000011E-2,1.675999910E-1,1.308999956E-1,2.166913146E-1
2.212986148E2,-3.189999983E-2,1.184000000E-1,1.321000010E-1,1.802403403E-1
2.213086148E2,-2.699999837E-3,8.879999816E-2,1.238999963E-1,1.524596299E-1
2.213186148E2,1.669999957E-2,5.949999765E-2,1.259000003E-1,1.402495982E-1
2.213286148E2,3.619999811E-2,7.999999798E-4,9.889999777E-2,1.053199384E-1
2.213386148E2,-3.099999856E-3,-2.829999849E-2,9.189999849E-2,9.620867755E-2
2.213486148E2,6.499999668E-3,-5.709999800E-2,8.509999514E-2,1.026872384E-1
2.213586148E2,-4.250000045E-2,-4.619999975E-2,6.909999996E-2,9.335684233E-2
2.213686148E2,-8.179999888E-2,-2.539999969E-2,2.400000021E-2,8.895167121E-2
2.213786148E2,-1.013999954E-1,-1.429999992E-2,8.399999700E-3,1.027473068E-1
2.213886148E2,-8.190000057E-2,-3.289999813E-2,1.229999959E-2,8.911402786E-2
2.213986148E2,-5.260000005E-2,-5.179999769E-2,6.199999712E-3,7.408400477E-2
2.214086148E2,-4.299999774E-2,-4.179999977E-2,-2.999999851E-4,5.996940709E-2
2.214186148E2,-1.379999984E-2,-2.699999837E-3,6.099999696E-2,6.259975738E-2
2.214286148E2,3.489999846E-2,8.500000089E-2,1.512999982E-1,1.770160995E-1
2.214386148E2,2.479999885E-2,1.533000022E-1,1.926999986E-1,2.474857978E-1
2.214486148E2,2.449999936E-2,2.215999961E-1,1.460999995E-1,2.665558442E-1
2.214586148E2,-3.439999744E-2,2.215999961E-1,1.292999983E-1,2.588598224E-1
2.214686148E2,-5.409999937E-2,2.123999894E-1,1.221999973E-1,2.509450234E-1
2.214786148E2,-1.129999980E-1,1.937000006E-1,1.547999978E-1,2.724917047E-1
2.214886148E2,-1.424999982E-1,1.358999908E-1,8.969999850E-2,2.163819464E-1
2.214986148E2,-1.328999996E-1,1.171000004E-1,1.529999916E-2,1.777889478E-1
2.215086148E2,-1.231999993E-1,7.880000025E-2,-1.040000003E-2,1.466145964E-1
2.215186148E2,-9.380000085E-2,6.960000098E-2,-1.740000024E-2,1.180904751E-1
2.215286148E2,-6.449999660E-2,6.989999861E-2,3.799999831E-3,9.518770596E-2
2.215386148E2,-4.490000010E-2,7.019999623E-2,7.339999825E-2,1.110477790E-1
2.215486148E2,-2.520000003E-2,8.020000160E-2,1.323999912E-1,1.568337907E-1
2.215586148E2,-2.520000003E-2,9.030000120E-2,1.909999996E-1,2.127677844E-1
2.215686132E2,-5.399999674E-3,1.103999987E-1,2.492999882E-1,2.727046091E-1
2.215786132E2,3.390000015E-2,1.401999891E-1,2.488999963E-1,2.876742169E-1
2.215886132E2,5.359999835E-2,1.898999959E-1,2.291999906E-1,3.024361155E-1
2.215986148E2,1.439999975E-2,1.902000010E-1,1.802999973E-1,2.624718831E-1
2.216086148E2,2.429999970E-2,1.809999943E-1,1.807999909E-1,2.569827321E-1
2.216186148E2,-1.469999924E-2,1.324999928E-1,1.908999979E-1,2.328414639E-1
2.216286148E2,-3.419999778E-2,8.419999480E-2,2.105000019E-1,2.292804610E-1
2.216386148E2,-1.439999975E-2,8.460000157E-2,2.298999876E-1,2.453946302E-1
2.216486148E2,2.479999885E-2,8.479999751E-2,2.585999966E-1,2.732764859E-1
2.216586148E2,3.469999880E-2,1.240999997E-1,2.678000033E-1,2.971897401E-1
2.216686148E2,-1.429999992E-2,1.533999890E-1,2.479999959E-1,2.919589776E-1
2.216786132E2,-5.350000039E-2,1.140000001E-1,2.577999830E-1,2.869130204E-1
2.216886148E2,-9.290000051E-2,1.332999915E-1,2.190999985E-1,2.727711626E-1
2.216986148E2,-1.322000027E-1,1.133999974E-1,1.802999973E-1,2.506880315E-1
2.217086148E2,-1.714999974E-1,3.469999880E-2,1.612000018E-1,2.379112852E-1
2.217186148E2,-1.715999991E-1,-4.699999932E-3,1.218999997E-1,2.105427738E-1
2.217286148E2,-2.402999997E-1,-5.419999734E-2,1.999999881E-1,3.173038367E-1
2.217386148E2,-1.324999928E-1,3.700000001E-3,-2.689999901E-2,1.352536434E-1
2.217486148E2,-1.621999890E-1,9.999999404E-2,9.979999810E-2,2.151020103E-1
2.217586132E2,-4.459999874E-2,1.671999991E-1,1.064999998E-1,2.031926414E-1
2.217686148E2,-5.429999903E-2,1.959999949E-1,1.519999951E-1,2.539064521E-1
2.217786148E2,-3.439999744E-2,2.053999901E-1,2.263000011E-1,3.075454540E-1
2.217886148E2,5.409999937E-2,1.858000010E-1,1.924999952E-1,2.729554881E-1
2.217986148E2,8.399999887E-2,1.079999954E-1,1.692999899E-1,2.176751832E-1
2.218086148E2,6.480000168E-2,-8.499999531E-3,1.662999988E-1,1.786812240E-1
2.218186148E2,1.630000025E-2,-7.299999706E-3,1.631999910E-1,1.641743496E-1
2.218286148E2,1.659999974E-2,-6.699999794E-3,1.414999962E-1,1.426278336E-1
2.218386148E2,1.659999974E-2,-1.699999906E-2,1.789999902E-1,1.805700874E-1
2.218486148E2,3.619999811E-2,5.079999939E-2,1.577999890E-1,1.696818091E-1
2.218586148E2,-1.598999947E-1,-5.779999867E-2,2.349999994E-1,2.900583525E-1
2.218686148E2,-2.777000070E-1,-1.568999887E-1,2.827999890E-1,4.262754204E-1
2.218786148E2,-6.239999831E-2,-1.219999976E-2,1.050999984E-1,1.228357010E-1
2.218886148E2,7.440000027E-2,1.325999945E-1,-5.229999870E-2,1.607899514E-1
2.218986148E2,1.035999954E-1,2.492999882E-1,-1.310999990E-1,3.001177317E-1
2.219086148E2,-1.215999946E-1,2.108999938E-1,-6.319999695E-2,2.515146232E-1
2.219186132E2,-1.797999889E-1,3.306999803E-1,-1.828999966E-1,4.185008025E-1
2.219286148E2,-1.990999877E-1,3.219999969E-1,-5.700000003E-2,3.828495829E-1
2.219386148E2,-1.298999935E-1,2.741999924E-1,5.669999868E-2,3.086657318E-1
2.219486148E2,-9.009999782E-2,1.771000028E-1,1.796000004E-1,2.678405883E-1
2.219586148E2,1.819999889E-2,4.030000046E-2,2.339999974E-1,2.381414050E-1
2.219686148E2,1.459999979E-1,1.079999935E-2,1.999999881E-1,2.478560764E-1
2.219786148E2,1.951999962E-1,4.979999736E-2,1.472000033E-1,2.495013411E-1
2.219886148E2,1.562999934E-1,1.284999996E-1,1.245999932E-1,2.376280626E-1
2.219986148E2,6.830000132E-2,2.662000060E-1,6.329999864E-2,2.820181257E-1
2.220086148E2,-1.970000006E-2,3.055999875E-1,-7.400000002E-3,3.063236889E-1
2.220186148E2,-1.469999999E-1,1.877999902E-1,6.849999726E-2,2.481332019E-1
2.220286148E2,-1.664000005E-1,1.775999963E-1,1.240999997E-1,2.731877171E-1
2.220386148E2,-2.154999971E-1,-1.979999989E-2,1.305000037E-1,2.527103871E-1
2.220486148E2,-2.254999876E-1,-1.199999973E-1,1.959999949E-1,3.219724239E-1
2.220586148E2,9.300000034E-3,-1.509999949E-2,1.240999997E-1,1.253607191E-1
2.220686148E2,1.757999957E-1,1.493999958E-1,2.300000004E-2,2.318512394E-1
2.220786148E2,2.639999986E-1,3.152999878E-1,-9.699999541E-2,4.225151839E-1
2.220886148E2,1.664000005E-1,3.656999767E-1,-9.849999845E-2,4.136758185E-1
2.220986148E2,-6.819999963E-2,2.897999883E-1,8.200000040E-3,2.978296714E-1
2.221086132E2,-1.262999922E-1,2.140999883E-1,6.489999592E-2,2.569095220E-1
2.221186148E2,-9.629999846E-2,1.572999954E-1,9.200000018E-2,2.061091417E-1
2.221286148E2,-5.669999868E-2,1.099999994E-3,1.676999927E-1,1.770293405E-1
2.221386148E2,4.129999876E-2,-1.070999950E-1,2.335999906E-1,2.602788014E-1
2.221486148E2,2.667999864E-1,-1.084999964E-1,2.700999975E-1,3.948524922E-1
2.221586148E2,3.058999777E-1,-7.979999483E-2,3.380999863E-1,4.628762645E-1
2.221686148E2,3.155999780E-1,1.789999940E-2,2.604999840E-1,4.096144501E-1
2.221786148E2,1.976999938E-1,8.659999818E-2,2.048999965E-1,2.976052013E-1
2.221886148E2,1.189999953E-1,1.260000020E-1,1.794999987E-1,2.495140255E-1
2.221986148E2,6.969999522E-2,1.850000024E-1,1.250000000E-1,2.338976063E-1
2.222086132E2,-8.999999613E-3,1.949999928E-1,6.099999696E-2,2.045164953E-1
2.222186132E2,-1.660999954E-1,1.564999968E-1,5.570000038E-2,2.349126380E-1
2.222286148E2,-2.151999921E-1,1.569999903E-1,1.376999915E-1,2.998688400E-1
2.222386148E2,-1.957999915E-1,1.669999957E-1,2.190999985E-1,3.379814264E-1
2.222486148E2,-1.371999979E-1,1.766999960E-1,2.023999989E-1,3.016827598E-1
2.222586148E2,-1.275999993E-1,1.667999923E-1,1.368999928E-1,2.506902577E-1
2.222686148E2,-7.889999449E-2,1.863999963E-1,7.140000165E-2,2.146348713E-1
2.222786148E2,-8.879999816E-2,1.867999882E-1,8.399999887E-2,2.232390536E-1
2.222886148E2,-1.181999967E-1,1.975999922E-1,8.630000055E-2,2.458956815E-1
2.222986148E2,-1.081999987E-1,1.990999877E-1,2.950000018E-2,2.285132269E-1
2.223086148E2,-2.353999913E-1,6.359999627E-2,1.287000030E-1,2.757205219E-1
2.223186148E2,-2.840999961E-1,-6.239999831E-2,2.463999987E-1,3.812079838E-1
2.223286148E2,-1.172999963E-1,-1.306999922E-1,2.360000014E-1,2.941730405E-1
2.223386148E2,1.473999918E-1,-5.249999836E-2,2.153999954E-1,2.662332914E-1
2.223486148E2,3.043999970E-1,5.559999868E-2,1.853999943E-1,3.607268716E-1
2.223586148E2,2.752999961E-1,1.259000003E-1,1.858000010E-1,3.551936631E-1
2.223686148E2,1.189999953E-1,1.781999916E-1,1.974999905E-1,2.914146223E-1
2.223786148E2,-8.619999886E-2,2.116999924E-1,1.899999976E-1,2.972327803E-1
2.223886148E2,-1.541000009E-1,2.449999899E-1,6.489999592E-2,2.966206580E-1
2.223986148E2,-1.044999957E-1,2.285999954E-1,2.719999850E-2,2.528201869E-1
2.224086148E2,-4.519999772E-2,1.230999976E-1,6.669999659E-2,1.471242290E-1
2.224186148E2,5.289999768E-2,3.549999744E-2,5.639999732E-2,8.508595225E-2
2.224286148E2,8.229999989E-2,5.799999926E-3,1.149000004E-1,1.414529606E-1
2.224386148E2,1.211999953E-1,6.309999526E-2,1.439999938E-1,1.985120814E-1
2.224486148E2,5.199999735E-2,1.292999983E-1,2.229999900E-1,2.629666991E-1
2.224586148E2,2.300000051E-3,1.559000015E-1,2.242999971E-1,2.731676942E-1
2.224686148E2,-4.739999771E-2,2.219000012E-1,1.678999960E-1,2.822707547E-1
2.224786148E2,-7.739999890E-2,2.201999873E-1,1.019999981E-1,2.547210118E-1
2.224886148E2,-4.829999804E-2,2.489999980E-1,1.640000008E-2,2.541709047E-1
2.224986148E2,-6.809999794E-2,1.900999993E-1,1.879999973E-2,2.028030065E-1
2.225086148E2,-1.919999905E-2,9.209999442E-2,4.019999877E-2,1.023087916E-1
2.225186148E2,-1.939999871E-2,5.269999802E-2,1.203999966E-1,1.328525835E-1
2.225286148E2,-1.970000006E-2,5.209999904E-2,1.808999926E-1,1.892810271E-1
2.225386148E2,9.200000204E-3,7.029999793E-2,2.223999947E-1,2.334276919E-1
2.225486148E2,3.799999878E-2,9.789999574E-2,2.251999974E-1,2.484822889E-1
2.225586148E2,7.999999449E-3,1.551999897E-1,2.186999917E-1,2.682922346E-1
2.225686148E2,1.730000041E-2,2.226999998E-1,1.632999927E-1,2.766974296E-1
2.225786179E2,-8.109999448E-2,2.122999877E-1,1.374000013E-1,2.655696787E-1
2.225886148E2,-1.793999970E-1,1.238999963E-1,1.695999950E-1,2.762240509E-1
2.225986148E2,-2.188999951E-1,5.489999801E-2,1.914999932E-1,2.959788253E-1
2.226086148E2,-1.603000015E-1,2.499999851E-2,2.025000006E-1,2.594751253E-1
2.226186148E2,-3.289999813E-2,4.799999762E-3,1.731999964E-1,1.763623787E-1
2.226286148E2,7.469999790E-2,7.279999554E-2,2.120999992E-1,2.363606116E-1
2.226386148E2,7.469999790E-2,1.118999943E-1,2.707000077E-1,3.022915688E-1
2.226486148E2,-3.599999938E-3,1.219999939E-1,2.613999844E-1,2.884907457E-1
2.226586148E2,-8.209999651E-2,1.418000013E-1,1.941999942E-1,2.540891331E-1
2.226686148E2,-9.200000018E-2,1.420999914E-1,9.789999574E-2,1.955525934E-1
2.226786148E2,-9.209999442E-2,9.309999645E-2,7.000000030E-2,1.484924858E-1
2.226886148E2,-7.259999961E-2,3.409999982E-2,1.101999953E-1,1.362997025E-1
2.226986148E2,-1.021999940E-1,1.420000009E-2,1.305999905E-1,1.664416904E-1
2.227086148E2,-1.023999974E-1,-1.569999941E-2,1.509999931E-1,1.831208545E-1
2.227186148E2,-1.026000008E-1,3.099999856E-3,1.713999957E-1,1.997857069E-1
2.227286148E2,-8.320000023E-2,4.169999808E-2,1.922999918E-1,2.136361784E-1
2.227386148E2,-3.429999948E-2,1.101999953E-1,1.250000000E-1,1.701338559E-1
2.227486148E2,4.799999762E-3,1.204999983E-1,7.750000060E-2,1.433511063E-1
2.227586148E2,3.439999744E-2,1.513999999E-1,3.959999979E-2,1.602294597E-1
2.227686148E2,4.459999874E-2,1.438999921E-1,3.079999983E-2,1.537693325E-1
2.227786148E2,4.529999942E-2,1.469999999E-1,7.039999962E-2,1.691663378E-1
2.227886148E2,3.610000014E-2,1.598999947E-1,9.979999810E-2,1.919147153E-1
2.227986148E2,1.709999889E-2,1.723999977E-1,1.291999966E-1,2.161175798E-1
2.228086148E2,7.699999958E-3,2.038999945E-1,1.294000000E-1,2.416171719E-1
2.228186148E2,2.769999951E-2,2.449999899E-1,7.109999657E-2,2.566076665E-1
2.228286148E2,-1.109999977E-2,2.761999965E-1,1.329999976E-2,2.767427290E-1
2.228386148E2,-2.070000023E-2,3.073000014E-1,-2.499999851E-2,3.090093539E-1
2.228486148E2,8.999999613E-3,2.892999947E-1,-9.339999408E-2,3.041365579E-1
2.228586148E2,1.909999922E-2,2.316999882E-1,-4.509999976E-2,2.368199833E-1
2.228686148E2,-9.999999747E-5,1.541000009E-1,6.089999899E-2,1.656974054E-1
2.228786148E2,9.800000116E-3,9.510000050E-2,1.567000002E-1,1.835618156E-1
2.228886148E2,6.839999557E-2,7.400000095E-2,1.941999942E-1,2.187880191E-1
2.228986148E2,1.659999937E-1,9.099999815E-2,1.937000006E-1,2.708443978E-1
