"Time";"Trajectoire 1/0/X";"Trajectoire 1/0/Y"
"73,834";"-46,83821";"446,7199"
"73,867";"-46,8273";"447,5325"
"73,9";"-46,83088";"447,5227"
"73,934";"-46,83634";"447,5245"
"73,967";"-46,84544";"447,528"
"74";"-46,85657";"447,5307"
"74,034";"-46,87216";"447,5335"
"74,067";"-46,88817";"447,5359"
"74,1";"-47,70372";"447,541"
"74,134";"-47,69618";"447,5362"
"74,167";"-47,69621";"447,5223"
"74,2";"-47,71204";"446,7071"
"74,234";"-47,7272";"446,713"
"74,267";"-48,54559";"446,7159"
"74,3";"-48,53464";"446,703"
"74,334";"-48,51983";"446,6871"
"74,367";"-48,50359";"446,6704"
"74,4";"-48,48769";"446,6541"
"74,434";"-48,47261";"446,6376"
"74,467";"-48,45668";"446,6229"
"74,5";"-48,44823";"446,6115"
"74,534";"-48,447";"446,5999"
"74,567";"-48,45031";"446,5879"
"74,6";"-48,45274";"447,4061"
"74,633";"-48,46589";"447,3915"
"74,667";"-49,2802";"447,3872"
"74,7";"-49,26598";"447,3772"
"74,733";"-49,25683";"447,3678"
"74,767";"-49,25442";"447,3579"
"74,8";"-49,25417";"447,3478"
"74,833";"-49,26064";"447,3381"
"74,867";"-49,27093";"447,3286"
"74,9";"-50,08704";"447,3242"
"74,933";"-50,07278";"447,3138"
"74,967";"-49,25225";"447,3055"
"75";"-49,2596";"447,3023"
"75,033";"-49,26161";"447,2981"
"75,067";"-49,26162";"447,2871"
"75,1";"-49,26172";"446,4666"
"75,133";"-49,24783";"446,4704"
"75,167";"-48,42304";"446,4657"
"75,2";"-48,42088";"446,4667"
"75,233";"-48,40442";"446,4669"
"75,267";"-47,57533";"446,4615"
"75,3";"-47,56769";"446,4631"
"75,333";"-47,55138";"446,4678"
"75,366";"-47,53454";"446,4744"
"75,4";"-46,71604";"446,4768"
"75,433";"-46,72684";"446,4768"
"75,466";"-46,73729";"446,4763"
"75,5";"-46,74854";"446,4739"
"75,533";"-46,75994";"446,4709"
"75,566";"-46,77069";"446,4642"
"75,6";"-46,77694";"446,4539"
"75,633";"-46,78233";"446,4454"
"75,666";"-46,77839";"446,4373"
"75,7";"-46,77464";"446,4305"
"75,733";"-46,75798";"446,4244"
"75,766";"-46,74641";"446,4157"
"75,8";"-46,7358";"446,4019"
"75,833";"-46,72491";"446,3842"
"75,866";"-46,72721";"445,5669"
"75,9";"-46,7282";"445,5767"
"75,933";"-46,73574";"445,5813"
"75,966";"-46,74223";"445,588"
"76";"-46,75021";"445,5986"
"76,033";"-46,75953";"445,609"
"76,066";"-46,77104";"445,6219"
"76,099";"-46,78497";"445,6363"
"76,133";"-47,59941";"445,6548"
"76,166";"-46,77095";"446,4633"
"76,199";"-46,78316";"445,6435"
"76,233";"-46,78535";"445,6528"
"76,266";"-46,77905";"445,6614"
"76,299";"-46,76998";"445,6726"
"76,333";"-45,9463";"446,487"
"76,366";"-45,95802";"446,4857"
"76,399";"-45,96227";"446,4937"
"76,433";"-45,95586";"447,3168"
"76,466";"-45,94221";"448,1393"
"76,499";"-45,92342";"448,9711"
"76,533";"-45,0938";"449,7888"
"76,566";"-45,09174";"449,7999"
"76,599";"-45,08275";"450,6192"
"76,633";"-45,07998";"450,6137"
"76,666";"-45,07093";"450,6042"
"76,699";"-44,25772";"449,777"
"76,733";"-44,26666";"449,7714"
"76,766";"-44,27094";"449,756"
"76,799";"-44,27643";"448,9331"
"76,832";"-44,26602";"449,7466"
"76,866";"-44,263";"449,741"
"76,899";"-44,25785";"449,7503"
"76,932";"-44,24809";"450,5654"
"76,966";"-44,24199";"450,5574"
"76,999";"-44,24025";"450,5471"
"77,032";"-44,24923";"449,7247"
"77,066";"-44,25672";"449,7235"
"77,099";"-44,26586";"449,7159"
"77,132";"-44,28352";"448,8899"
"77,166";"-45,10678";"448,8951"
"77,199";"-45,10032";"448,8909"
"77,232";"-45,10481";"448,881"
"77,266";"-45,11212";"448,8697"
"77,299";"-45,126";"448,0512"
"77,332";"-45,13597";"448,0595"
"77,366";"-45,95626";"448,075"
"77,399";"-45,95157";"448,0776"
"77,432";"-45,94956";"448,0724"
"77,466";"-45,95171";"448,0607"
"77,499";"-45,95724";"448,0441"
"77,532";"-45,97296";"447,2318"
"77,565";"-46,79303";"447,2568"
"77,599";"-46,78317";"448,0701"
"77,632";"-46,78545";"448,0543"
"77,665";"-46,79399";"448,0353"
"77,699";"-47,61864";"447,2275"
"77,732";"-47,61894";"447,2408"
"77,765";"-47,62215";"447,254"
"77,799";"-47,63322";"447,2616"
"77,832";"-48,44313";"447,2659"
"77,865";"-48,42878";"447,2634"
"77,899";"-48,4184";"447,2521"
"77,932";"-48,41062";"447,2384"
"77,965";"-48,41364";"446,4169"
"77,999";"-48,4181";"446,4203"
"78,032";"-48,4215";"446,4195"
"78,065";"-48,42733";"446,4168"
"78,099";"-48,4362";"446,4109"
"78,132";"-48,4464";"446,4008"
"78,165";"-48,46254";"445,5775"
"78,199";"-49,28384";"445,5896"
"78,232";"-49,27385";"445,5925"
"78,265";"-49,26762";"445,5922"
"78,298";"-49,26183";"445,5902"
"78,332";"-49,2558";"445,5864"
"78,365";"-49,25044";"445,5812"
"78,398";"-49,24574";"445,5772"
"78,432";"-49,24087";"445,5738"
"78,465";"-49,23542";"445,5699"
"78,498";"-49,2313";"445,5655"
"78,532";"-49,22303";"445,56"
"78,565";"-49,2162";"445,5516"
"78,598";"-49,21095";"445,5431"
"78,632";"-49,20863";"445,5315"
"78,665";"-49,20708";"445,518"
"78,698";"-49,20504";"445,5045"
"78,732";"-49,20365";"445,491"
"78,765";"-49,20274";"445,478"
"78,798";"-49,20135";"445,4642"
"78,832";"-49,19789";"445,4504"
"78,865";"-49,19394";"445,4371"
"78,898";"-49,19029";"445,4238"
"78,932";"-49,19221";"445,4107"
"78,965";"-49,19353";"445,4042"
"78,998";"-49,19783";"445,3969"
"79,032";"-49,20311";"445,3898"
"79,065";"-49,20765";"445,3823"
"79,098";"-49,21194";"445,375"
"79,131";"-49,21748";"445,3679"
"79,165";"-49,2235";"445,3621"
"79,198";"-49,22872";"445,3562"
"79,231";"-49,23207";"445,3523"
"79,265";"-49,233";"445,3508"
"79,298";"-49,23245";"445,3466"
"79,331";"-49,22827";"445,3496"
"79,365";"-49,2208";"445,3576"
"79,398";"-48,40119";"445,3622"
"79,431";"-48,40117";"446,1767"
"79,465";"-48,40392";"446,1657"
"79,498";"-48,40506";"446,1548"
"79,531";"-48,40586";"446,1505"
"79,565";"-48,40521";"446,1463"
"79,598";"-48,4045";"446,1424"
"79,631";"-48,40305";"446,1375"
"79,665";"-48,40083";"446,133"
"79,698";"-48,39523";"446,1298"
"79,731";"-47,57719";"446,1239"
"79,765";"-47,58528";"446,1298"
"79,798";"-47,58867";"446,1413"
"79,831";"-47,58065";"446,9655"
"79,864";"-47,5679";"447,7805"
"79,898";"-46,73807";"448,6064"
"79,931";"-46,72419";"450,2782"
"79,964";"-45,87324";"453,5965"
"79,998";"-45,02853";"456,9106"
"80,031";"-45,00761";"459,4"
"80,064";"-44,15844";"461,884"
"80,098";"-43,3191";"464,3745"
"80,131";"-43,28598";"466,8611"
"80,164";"-42,43404";"469,3382"
"80,198";"-42,408";"471,0036"
"80,231";"-41,56211";"473,4797"
"80,264";"-41,54597";"475,1425"
"80,298";"-41,52061";"476,8086"
"80,331";"-40,68232";"478,4704"
"80,364";"-40,66497";"480,1394"
"80,398";"-40,64233";"481,8073"
"80,431";"-39,80078";"484,2823"
"80,464";"-39,80556";"485,1172"
"80,498";"-40,61268";"486,776"
"80,531";"-40,61367";"488,4174"
"80,564";"-41,4198";"489,256"
"80,597";"-41,41883";"490,9021"
"80,631";"-42,24112";"491,7358"
"80,664";"-43,04999";"492,5733"
"80,697";"-43,05582";"493,4131"
"80,731";"-43,88246";"494,2606"
"80,764";"-44,69853";"495,1053"
"80,797";"-44,69181";"495,933"
"80,831";"-44,68939";"495,9347"
"80,864";"-44,67937";"495,9224"
"80,897";"-44,68019";"495,0901"
"80,931";"-45,51888";"494,2599"
"80,964";"-45,52966";"492,5916"
"80,997";"-45,53959";"491,7656"
"81,031";"-45,54794";"490,9521"
"81,064";"-45,55586";"490,9485"
"81,097";"-45,57668";"490,1336"
"81,131";"-45,58992";"490,139"
"81,164";"-45,59702";"490,1442"
"81,197";"-45,59983";"490,1479"
"81,231";"-45,59012";"490,1542"
"81,264";"-44,75988";"490,1597"
"81,297";"-43,93022";"490,1656"
"81,33";"-43,10402";"490,1735"
"81,364";"-42,27354";"490,1776"
"81,397";"-41,43991";"490,1791"
"81,43";"-40,6021";"490,1726"
"81,464";"-39,77289";"490,1731"
"81,497";"-38,94678";"490,1816"
"81,53";"-38,1185";"490,9975"
"81,564";"-37,29733";"490,9912"
"81,597";"-37,28465";"490,9988"
"81,63";"-36,44181";"491,809"
"81,664";"-35,61707";"491,7987"
"81,697";"-35,61112";"491,807"
"81,73";"-34,77761";"492,6328"
"81,764";"-34,76807";"493,4527"
"81,797";"-34,76035";"493,4504"
"81,83";"-33,93423";"493,4474"
"81,864";"-33,93527";"493,4544"
"81,897";"-33,9258";"494,274"
"81,93";"-33,9178";"494,2655"
"81,964";"-33,09171";"494,2505"
"81,997";"-33,10484";"493,4298"
"82,03";"-33,93008";"493,4373"
"82,063";"-33,92894";"493,4249"
"82,097";"-33,94011";"492,602"
"82,13";"-34,76305";"492,6063"
"82,163";"-34,75867";"492,5919"
"82,197";"-34,76762";"491,7643"
"82,23";"-34,77521";"491,7607"
"82,263";"-34,78201";"491,7538"
"82,297";"-34,79043";"491,7495"
"82,33";"-34,7995";"491,7466"
"82,363";"-34,80465";"491,7458"
"82,397";"-34,80276";"491,7448"
"82,43";"-34,79347";"491,743"
"82,463";"-33,96762";"491,7381"
"82,497";"-33,96665";"491,7331"
"82,53";"-33,96255";"491,7262"
"82,563";"-33,95779";"491,7188"
"82,597";"-33,13166";"491,7078"
"82,63";"-33,13403";"491,7028"
"82,663";"-33,13298";"491,6976"
"82,697";"-33,12955";"491,6928"
"82,73";"-32,30563";"491,6845"
"82,763";"-32,30907";"491,6819"
"82,796";"-32,30854";"491,6746"
"82,83";"-32,30601";"491,6678"
"82,863";"-32,29909";"491,6615"
"82,896";"-31,47383";"491,6559"
"82,93";"-31,47622";"491,658"
"82,963";"-31,47231";"491,6588"
"82,996";"-31,46822";"491,6597"
"83,03";"-31,46514";"491,6616"
"83,063";"-31,46159";"491,6678"
"83,096";"-30,62757";"492,4879"
"83,13";"-30,62852";"492,4833"
"83,163";"-30,62815";"492,479"
"83,196";"-30,62337";"492,4743"
"83,23";"-29,79603";"492,4686"
"83,263";"-29,79542";"492,4721"
"83,296";"-28,96446";"493,2906"
"83,33";"-28,96681";"493,288"
"83,363";"-28,96506";"493,2885"
"83,396";"-28,96344";"493,2943"
"83,43";"-28,95326";"494,1204"
"83,463";"-28,95226";"494,1216"
"83,496";"-28,95054";"494,1278"
"83,53";"-28,93843";"494,9578"
"83,563";"-28,9329";"494,961"
"83,596";"-28,09713";"495,7814"
"83,629";"-28,09785";"495,7831"
"83,663";"-28,08679";"496,6053"
"83,696";"-27,26023";"496,5981"
"83,729";"-27,26368";"496,6007"
"83,763";"-27,26699";"496,6046"
"83,796";"-27,26896";"496,6057"
"83,829";"-27,27048";"496,6033"
"83,863";"-27,27177";"496,5964"
"83,896";"-27,28033";"495,7675"
"83,929";"-27,28168";"495,7637"
"83,963";"-28,11724";"494,9412"
"83,996";"-28,11625";"494,9412"
"84,029";"-28,11632";"494,9415"
"84,063";"-28,11391";"494,9418"
"84,096";"-28,1121";"494,9394"
"84,129";"-28,11201";"494,9386"
"84,163";"-28,1135";"494,9396"
"84,196";"-28,11542";"494,9405"
"84,229";"-28,11015";"495,7733"
"84,263";"-28,9396";"495,7846"
"84,296";"-28,92823";"496,6136"
"84,329";"-28,08914";"497,4332"
"84,362";"-28,08657";"497,4314"
"84,396";"-27,24891";"498,2503"
"84,429";"-27,2471";"498,249"
"84,462";"-26,418";"498,2454"
"84,496";"-26,41821";"498,2503"
"84,529";"-26,40929";"499,0741"
"84,562";"-25,58266";"499,0623"
"84,596";"-25,58486";"499,0559"
"84,629";"-25,58598";"499,0521"
"84,662";"-25,58341";"499,051"
"84,696";"-25,5829";"499,0514"
"84,729";"-25,58414";"499,055"
"84,762";"-25,58651";"499,059"
"84,796";"-25,58905";"499,0614"
"84,829";"-25,5919";"499,06"
"84,862";"-25,59304";"499,0508"
"84,896";"-25,60058";"498,2257"
"84,929";"-25,59649";"498,2263"
"84,962";"-24,76644";"498,218"
"84,996";"-24,76684";"498,2178"
"85,029";"-24,76386";"498,2166"
"85,062";"-24,76048";"498,2149"
"85,095";"-24,75749";"498,2148"
"85,129";"-24,75468";"498,2139"
"85,162";"-24,75186";"498,2122"
"85,195";"-24,75056";"498,2096"
"85,229";"-24,74957";"498,2066"
"85,262";"-24,74995";"498,2035"
"85,295";"-24,75088";"498,2008"
"85,329";"-24,75354";"498,1982"
"85,362";"-24,75589";"498,1952"
"85,395";"-24,75842";"498,1926"
"85,429";"-24,76075";"498,1899"
"85,462";"-24,76402";"498,1869"
"85,495";"-24,76623";"498,1796"
"85,529";"-25,59474";"497,3639"
"85,562";"-25,58782";"497,3676"
"85,595";"-25,58291";"497,3698"
"85,629";"-25,57946";"497,3663"
"85,662";"-25,57462";"497,3563"
"85,695";"-25,57953";"496,5363"
"85,729";"-25,58112";"496,5443"
"85,762";"-25,58406";"496,5507"
"85,795";"-26,41356";"496,5583"
"85,828";"-27,24065";"496,563"
"85,862";"-28,06342";"496,5664"
"85,895";"-28,06191";"496,5589"
"85,928";"-28,887";"496,5535"
"85,962";"-26,397";"496,5307"
"85,995";"-27,22698";"496,535"
"86,028";"-27,22678";"496,5312"
"86,062";"-27,23488";"495,7053"
"86,095";"-27,23394";"495,7095"
"86,128";"-27,23413";"495,7049"
"86,162";"-27,2442";"494,8827"
"86,195";"-27,24825";"494,8864"
"86,228";"-27,25183";"494,8856"
"86,262";"-27,2575";"494,0629"
"86,295";"-27,25131";"494,0664"
"86,328";"-27,24295";"494,066"
"86,362";"-27,23409";"494,0612"
"86,395";"-27,22477";"494,0538"
"86,428";"-27,2247";"493,2325"
"86,462";"-27,22256";"493,2393"
"86,495";"-27,22443";"493,2442"
"86,528";"-27,23096";"493,2482"
"86,561";"-28,05352";"493,2581"
"86,595";"-28,05256";"493,2643"
"86,628";"-28,05205";"494,0861"
"86,661";"-28,88075";"494,086"
"86,695";"-28,88516";"494,0862"
"86,728";"-28,89177";"494,0909"
"86,761";"-28,8911";"494,9126"
"86,795";"-29,71366";"494,9138"
"86,828";"-29,7047";"494,912"
"86,861";"-29,69817";"494,9164"
"86,895";"-29,6875";"495,7402"
"86,928";"-29,68864";"495,7438"
"86,961";"-29,68686";"496,5684"
"86,995";"-29,69356";"496,5706"
"87,028";"-30,51804";"496,5824"
"87,061";"-30,51122";"497,4124"
"87,095";"-30,51229";"497,416"
"87,128";"-30,5039";"498,2419"
"87,161";"-30,50486";"498,2394"
"87,195";"-30,50525";"498,2326"
"87,228";"-30,51077";"497,4055"
"87,261";"-29,68688";"497,3968"
"87,294";"-29,68992";"497,3899"
"87,328";"-29,69738";"496,5624"
"87,361";"-29,69737";"496,5629"
"87,394";"-29,69613";"496,5633"
"87,428";"-29,69322";"496,5627"
"87,461";"-28,86719";"496,5582"
"87,494";"-28,87001";"496,5608"
"87,528";"-28,87346";"496,5635"
"87,561";"-28,87668";"496,5663"
"87,594";"-28,87824";"496,568"
"87,628";"-28,8795";"496,5698"
"87,661";"-28,88067";"496,5687"
"87,694";"-28,88069";"496,5662"
"87,728";"-28,88104";"496,5639"
"87,761";"-28,88257";"496,5592"
"87,794";"-28,88535";"496,5543"
"87,828";"-29,71155";"496,5563"
"87,861";"-29,71248";"496,5539"
"87,894";"-29,71517";"496,5498"
"87,928";"-29,72135";"496,5448"
"87,961";"-30,55581";"495,7235"
"87,994";"-30,5533";"495,7266"
"88,027";"-30,55203";"495,7303"
"88,061";"-30,55098";"495,7341"
"88,094";"-30,55097";"495,7362"
"88,127";"-30,55239";"495,7361"
"88,161";"-30,55648";"495,7345"
"88,194";"-30,56303";"495,7335"
"88,227";"-31,38491";"495,7363"
"88,261";"-30,56153";"495,7239"
"88,294";"-30,56796";"495,7188"
"88,327";"-30,57939";"494,8952"
"88,361";"-30,58149";"494,9025"
"88,394";"-30,57387";"495,7284"
"88,427";"-30,57361";"495,7324"
"88,461";"-30,56619";"496,5645"
"88,494";"-30,55904";"497,3961"
"88,527";"-30,55069";"498,2206"
"88,561";"-30,54567";"498,2143"
"88,594";"-29,72469";"497,3827"
"88,627";"-28,89992";"497,3796"
"88,661";"-28,89784";"497,3788"
"88,694";"-28,07029";"497,3687"
"88,727";"-28,06802";"497,3636"
"88,761";"-27,24136";"497,356"
"88,794";"-27,23955";"497,354"
"88,827";"-26,41146";"497,3467"
"88,86";"-25,58766";"497,3362"
"88,894";"-25,58775";"497,3253"
"88,927";"-25,59039";"496,4965"
"88,96";"-25,59678";"495,6699"
"88,994";"-24,76758";"495,6679"
"89,027";"-23,9395";"495,6603"
"89,06";"-23,11236";"495,6523"
"89,094";"-23,11363";"495,6479"
"89,127";"-23,1142";"495,64"
"89,16";"-23,12173";"494,8134"
"89,194";"-23,11993";"494,8102"
"89,227";"-23,11742";"494,8003"
"89,26";"-22,29722";"493,9653"
"89,294";"-22,29834";"493,9613"
"89,327";"-22,30484";"493,1397"
"89,36";"-21,47762";"493,1385"
"89,394";"-21,47807";"493,1354"
"89,427";"-20,65236";"493,1222"
"89,46";"-19,83255";"492,2928"
"89,494";"-19,82421";"493,1144"
"89,527";"-19,82171";"493,1059"
"89,56";"-19,81835";"493,1012"
"89,593";"-19,81604";"493,0994"
"89,627";"-19,81577";"493,1004"
"89,66";"-19,82098";"493,1031"
"89,693";"-19,83435";"493,0943"
"89,727";"-20,67336";"492,285"
"89,76";"-21,50067";"492,2935"
"89,793";"-22,32581";"492,2928"
"89,827";"-23,15";"492,2882"
"89,86";"-23,97293";"492,284"
"89,893";"-23,97867";"492,2828"
"89,927";"-24,81343";"492,2934"
"89,96";"-25,64628";"492,3069"
"89,993";"-26,46553";"493,1367"
"90,027";"-26,46463";"493,1354"
"90,06";"-23,96806";"493,9487"
"90,093";"-24,79809";"493,9605"
"90,127";"-24,79391";"494,7841"
"90,16";"-25,62203";"494,7846"
"90,193";"-25,62333";"494,7797"
"90,227";"-26,45146";"494,779"
"90,26";"-26,45333";"494,7733"
"90,293";"-27,29035";"493,9541"
"90,326";"-27,29388";"493,9574"
"90,36";"-28,12189";"493,9637"
"90,393";"-28,13927";"493,9597"
"90,426";"-28,95584";"493,9518"
"90,46";"-28,96165";"493,1332"
"90,493";"-28,96543";"493,1391"
"90,526";"-28,97695";"493,141"
"90,56";"-28,98885";"493,1393"
"90,593";"-29,00377";"493,132"
"90,626";"-29,8184";"493,1288"
"90,66";"-29,81031";"492,3106"
"90,693";"-28,98732";"493,1218"
"90,726";"-28,99911";"492,3036"
"90,76";"-28,99112";"492,3165"
"90,793";"-28,14844";"493,127"
"90,826";"-27,31323";"493,109"
"90,86";"-26,47982";"493,0923"
"90,893";"-25,6494";"493,0791"
"90,926";"-27,31715";"492,2644"
"90,96";"-27,32269";"491,4386"
"90,993";"-26,48445";"492,2543"
"91,026";"-25,66232";"491,4221"
"91,059";"-24,00153";"491,4084"
"91,093";"-22,34356";"491,3935"
"91,126";"-21,51711";"491,3821"
"91,159";"-21,5154";"491,3767"
"91,193";"-20,68562";"491,3659"
"91,226";"-20,68175";"491,3614"
"91,259";"-19,86122";"491,3662"
"91,293";"-19,84802";"492,1834"
"91,326";"-19,01786";"492,1686"
"91,359";"-19,02418";"491,3478"
"91,393";"-19,02082";"491,352"
"91,426";"-19,01681";"491,356"
"91,459";"-19,01645";"491,3593"
"91,493";"-19,02107";"491,3622"
"91,526";"-19,84478";"491,3749"
"91,559";"-19,83529";"492,1961"
"91,593";"-19,83927";"492,1964"
"91,626";"-20,66518";"492,2068"
"91,659";"-20,66917";"492,2155"
"91,693";"-21,49801";"492,2288"
"91,726";"-22,32224";"492,2405"
"91,759";"-22,32585";"492,2455"
"91,792";"-23,15755";"492,2577"
"91,826";"-23,98658";"492,2708"
"91,859";"-24,81453";"492,2818"
"91,892";"-24,8193";"492,2879"
"91,926";"-25,6506";"492,2958"
"91,959";"-26,488";"491,4805"
"91,992";"-26,48222";"492,3052"
"92,026";"-26,48402";"492,2981"
"92,059";"-26,48591";"492,2899"
"92,092";"-27,32078";"491,4714"
"92,126";"-27,31975";"491,473"
"92,159";"-27,31763";"491,4687"
"92,192";"-26,48802";"491,456"
"92,226";"-26,49669";"490,6343"
"92,259";"-26,49629";"490,6411"
"92,292";"-26,49372";"490,6421"
"92,326";"-25,66597";"490,6373"
"92,359";"-25,66323";"490,6338"
"92,392";"-24,8338";"490,6203"
"92,426";"-24,84049";"489,7964"
"92,459";"-24,01255";"489,7925"
"92,492";"-24,00702";"489,7873"
"92,525";"-23,17464";"489,781"
"92,559";"-23,16869";"489,7774"
"92,592";"-23,16159";"489,7705"
"92,625";"-22,33276";"489,7646"
"92,659";"-22,32807";"489,7678"
"92,692";"-21,49382";"490,5762"
"92,725";"-21,49306";"490,5655"
"92,759";"-21,49337";"490,5591"
"92,792";"-21,49361";"490,5609"
"92,825";"-21,4942";"490,5688"
"92,859";"-21,48343";"491,3859"
"92,892";"-21,48068";"491,3844"
"92,925";"-21,47791";"491,3891"
"92,959";"-21,47453";"491,3958"
"92,992";"-21,46492";"492,2341"
"93,025";"-21,45066";"493,8904"
"93,059";"-21,44839";"494,725"
"93,092";"-22,26516";"496,3918"
"93,125";"-23,07322";"498,0471"
"93,159";"-23,07698";"498,8666"
"93,192";"-23,90847";"498,0522"
"93,225";"-23,91029";"498,0403"
"93,259";"-24,74571";"496,3951"
"93,292";"-24,7512";"495,5729"
"93,325";"-24,76301";"494,7515"
"93,358";"-25,59403";"493,9356"
"93,392";"-25,59332";"493,9296"
"93,425";"-26,42973";"493,1022"
"93,458";"-27,26398";"492,2784"
"93,492";"-28,07449";"492,2669"
"93,525";"-28,08563";"491,4448"
"93,558";"-28,89702";"491,4405"
"93,592";"-28,90368";"490,6213"
"93,625";"-28,92191";"490,6237"
"93,658";"-29,74494";"490,6201"
"93,692";"-29,76535";"489,8019"
"93,725";"-30,58379";"489,807"
"93,758";"-30,5822";"489,8001"
"93,792";"-30,59935";"488,9747"
"93,825";"-31,41427";"488,9765"
"93,858";"-30,59676";"488,968"
"93,892";"-31,43339";"488,1453"
"93,925";"-31,43566";"488,1405"
"93,958";"-31,44114";"488,1389"
"93,992";"-31,4474";"488,1372"
"94,025";"-32,27956";"487,3209"
"94,058";"-32,27404";"487,326"
"94,091";"-32,27582";"487,3318"
"94,125";"-32,27645";"487,3381"
"94,158";"-32,27838";"487,3451"
"94,191";"-32,28169";"487,3458"
"94,225";"-32,28733";"487,3472"
"94,258";"-33,10822";"487,3482"
"94,291";"-33,09783";"487,341"
"94,325";"-33,08446";"487,3303"
"94,358";"-32,26147";"487,3197"
"94,391";"-32,25647";"487,3234"
"94,425";"-31,43653";"487,3281"
"94,458";"-31,42674";"488,1554"
"94,491";"-30,60154";"488,1526"
"94,525";"-30,60276";"488,1549"
"94,558";"-30,60162";"488,1521"
"94,591";"-29,78227";"487,3242"
"94,625";"-29,78543";"487,3261"
"94,658";"-29,78769";"487,3214"
"94,691";"-30,62268";"486,4976"
"94,725";"-30,62253";"486,4946"
"94,758";"-30,62413";"486,4943"
"94,791";"-30,62971";"486,4999"
"94,824";"-31,45666";"486,5134"
"94,858";"-31,4647";"486,5251"
"94,891";"-32,29366";"487,3552"
"94,924";"-33,12366";"487,3603"
"94,958";"-33,9488";"487,362"
"94,991";"-33,95393";"487,365"
"95,024";"-34,78746";"487,3729"
"95,058";"-36,44104";"487,3878"
"95,091";"-33,94261";"488,1968"
"95,124";"-33,94571";"488,1926"
"95,158";"-34,78609";"487,3697"
"95,191";"-35,61619";"487,3717"
"95,224";"-36,45148";"486,5477"
"95,258";"-36,45366";"486,548"
"95,291";"-37,28482";"486,5508"
"95,324";"-38,12531";"486,5446"
"95,358";"-39,78013";"485,7264"
"95,391";"-40,61046";"484,9145"
"95,424";"-41,43173";"484,9083"
"95,458";"-42,26286";"484,0785"
"95,491";"-43,09161";"483,2517"
"95,524";"-43,91727";"482,4307"
"95,557";"-43,92059";"481,6093"
"95,591";"-43,91388";"481,5995"
"95,624";"-43,92031";"480,7732"
"95,657";"-43,91754";"480,767"
"95,691";"-43,92772";"479,9506"
"95,724";"-43,9241";"479,9565"
"95,757";"-43,91373";"479,9566"
"95,791";"-43,08909";"479,9559"
"95,824";"-43,09011";"479,9655"
"95,857";"-42,25783";"480,7836"
"95,891";"-42,25764";"480,7758"
"95,924";"-42,25979";"479,9581"
"95,957";"-41,42769";"480,7761"
"95,991";"-41,42267";"480,7694"
"96,024";"-40,59324";"480,7566"
"96,057";"-39,76656";"480,7514"
"96,091";"-38,94696";"480,7534"
"96,124";"-38,94278";"480,7661"
"96,157";"-38,1089";"481,5917"
"96,191";"-38,09964";"481,5955"
"96,224";"-37,26406";"482,4105"
"96,257";"-37,26707";"482,3994"
"96,29";"-38,09137";"481,5801"
"96,324";"-38,08898";"481,5779"
"96,357";"-38,09308";"481,5718"
"96,39";"-38,91703";"481,5676"
"96,424";"-38,91956";"481,5613"
"96,457";"-39,74806";"481,5678"
"96,49";"-38,90963";"482,3876"
"96,524";"-39,73736";"482,3953"
"96,557";"-39,72721";"483,2172"
"96,59";"-39,73177";"483,2183"
"96,624";"-40,55915";"483,2275"
"96,657";"-40,55909";"483,2356"
"96,69";"-40,55117";"484,0577"
"96,724";"-40,55488";"484,0532"
"96,757";"-41,38111";"484,051"
"96,79";"-41,3782";"484,0415"
"96,824";"-41,39209";"483,2171"
"96,857";"-42,21546";"483,2221"
"96,89";"-42,20739";"483,2129"
"96,924";"-41,38218";"483,2009"
"96,957";"-41,39088";"482,3738"
"96,99";"-41,39411";"482,3754"
"97,023";"-41,39421";"482,3715"
"97,057";"-41,3947";"482,3647"
"97,09";"-42,23014";"481,5448"
"97,123";"-42,22907";"481,5511"
"97,157";"-42,22878";"481,5595"
"97,19";"-42,21989";"482,3793"
"97,223";"-42,21678";"482,3718"
"97,257";"-42,21248";"482,3701"
"97,29";"-42,20297";"482,3738"
"97,323";"-41,37057";"483,1876"
"97,357";"-41,37286";"483,1809"
"97,39";"-41,36864";"483,1795"
"97,423";"-41,35202";"483,1808"
"97,457";"-39,69508";"483,9921"
"97,49";"-39,69748";"483,9926"
"97,523";"-39,68843";"484,0022"
"97,557";"-38,85329";"484,8263"
"97,59";"-38,83171";"485,6444"
"97,623";"-38,00068";"485,6448"
"97,657";"-37,98048";"486,4736"
"97,69";"-37,14203";"487,287"
"97,723";"-37,13186";"487,2908"
"97,757";"-36,29586";"488,1089"
"97,79";"-36,29092";"488,1142"
"97,823";"-35,45887";"488,9365"
"97,856";"-35,42905";"489,7447"
"97,89";"-34,60894";"489,7384"
"97,923";"-34,61278";"489,7466"
"97,956";"-34,61576";"489,7477"
"97,99";"-34,62419";"489,7534"
"98,023";"-35,44538";"489,761"
"98,056";"-36,25988";"489,7617"
"98,09";"-36,26822";"489,7549"
"98,123";"-37,09916";"489,7468"
"98,156";"-37,11032";"489,7343"
"98,19";"-37,93968";"489,7334"
"98,223";"-38,75343";"489,7362"
"98,256";"-38,74916";"489,741"
"98,29";"-38,75196";"489,7431"
"98,323";"-38,76103";"489,7496"
"98,356";"-39,58097";"489,7574"
"98,39";"-39,58208";"489,7527"
"98,423";"-40,39947";"489,7467"
