"Time";"Marqueur 1/0/X";"Marqueur 1/0/Y"
"74,703";"56";"316"
"74,736";"55";"316"
"74,769";"55";"317"
"74,802";"54";"317"
"74,836";"54";"317"
"74,869";"55";"318"
"74,902";"56";"318"
"74,936";"56";"318"
"74,969";"57";"318"
"75,002";"57";"318"
"75,036";"57";"318"
"75,069";"57";"318"
"75,102";"57";"318"
"75,136";"57";"318"
"75,169";"58";"319"
"75,202";"59";"319"
"75,236";"59";"319"
"75,269";"58";"319"
"75,302";"58";"319"
"75,336";"58";"318"
"75,369";"58";"318"
"75,402";"57";"318"
"75,436";"57";"318"
"75,469";"56";"318"
"75,502";"55";"319"
"75,536";"54";"319"
"75,569";"53";"319"
"75,602";"51";"319"
"75,635";"50";"320"
"75,669";"49";"320"
"75,702";"48";"321"
"75,735";"47";"321"
"75,769";"47";"321"
"75,802";"46";"320"
"75,835";"46";"320"
"75,869";"46";"320"
"75,902";"46";"320"
"75,935";"46";"319"
"75,969";"46";"319"
"76,002";"46";"319"
"76,035";"46";"319"
"76,069";"46";"319"
"76,102";"46";"319"
"76,135";"46";"319"
"76,169";"46";"318"
"76,202";"46";"318"
"76,235";"46";"318"
"76,269";"46";"318"
"76,302";"47";"318"
"76,335";"47";"318"
"76,369";"47";"318"
"76,402";"47";"317"
"76,435";"47";"317"
"76,468";"47";"317"
"76,502";"48";"317"
"76,535";"48";"317"
"76,568";"48";"317"
"76,602";"48";"317"
"76,635";"48";"317"
"76,668";"48";"317"
"76,702";"48";"317"
"76,735";"48";"317"
"76,768";"48";"317"
"76,802";"48";"316"
"76,835";"48";"316"
"76,868";"48";"316"
"76,902";"48";"316"
"76,935";"48";"315"
"76,968";"47";"315"
"77,002";"47";"315"
"77,035";"47";"315"
"77,068";"46";"315"
"77,102";"46";"315"
"77,135";"46";"315"
"77,168";"46";"315"
"77,202";"46";"315"
"77,235";"47";"315"
"77,268";"47";"316"
"77,301";"48";"316"
"77,335";"48";"316"
"77,368";"49";"317"
"77,401";"50";"317"
"77,435";"50";"317"
"77,468";"50";"317"
"77,501";"51";"318"
"77,535";"51";"318"
"77,568";"51";"318"
"77,601";"52";"318"
"77,635";"52";"318"
"77,668";"53";"318"
"77,701";"53";"318"
"77,735";"54";"318"
"77,768";"54";"318"
"77,801";"54";"318"
"77,835";"55";"318"
"77,868";"43,9838";"319,8907"
"77,901";"42,09299";"319,8907"
"77,935";"42,09299";"321,7814"
"77,968";"43,9838";"321,7814"
"78,001";"43,9838";"318"
"78,034";"44,9838";"318"
"78,068";"46,87451";"321,7814"
"78,101";"44,09299";"319,8907"
"78,134";"44,09299";"321,7814"
"78,168";"45,9837";"319,8907"
"78,201";"48,87451";"319,8907"
"78,234";"48,87451";"319,8907"
"78,268";"46,9838";"321,7814"
"78,301";"43,20239";"321,7814"
"78,334";"43,20239";"321,7814"
"78,368";"47,87439";"321,7814"
"78,401";"47,87451";"319,8907"
"78,434";"45,9838";"319,8907"
"78,468";"49,76511";"319,8907"
"78,501";"49";"320"
"78,534";"49";"320"
"78,568";"49";"320"
"78,601";"49";"320"
"78,634";"49";"320"
"78,668";"49";"319"
"78,701";"49";"319"
"78,734";"49";"318"
"78,768";"49";"318"
"78,801";"49";"318"
"78,834";"50";"319"
"78,867";"51";"321"
"78,901";"53";"323"
"78,934";"54";"326"
"78,967";"56";"329"
"79,001";"58";"331"
"79,034";"59";"333"
"79,067";"60";"336"
"79,101";"61";"338"
"79,134";"63";"340"
"79,167";"64";"341"
"79,201";"64";"343"
"79,234";"65";"344"
"79,267";"66";"346"
"79,301";"67";"347"
"79,334";"68";"348"
"79,367";"68";"349"
"79,401";"68";"349"
"79,434";"69";"350"
"79,467";"69";"350"
"79,501";"69";"350"
"79,534";"68";"350"
"79,567";"68";"349"
"79,601";"68";"349"
"79,634";"68";"349"
"79,667";"68";"349"
"79,7";"67";"348"
"79,734";"67";"348"
"79,767";"67";"348"
"79,8";"67";"348"
"79,834";"67";"348"
"79,867";"67";"348"
"79,9";"74";"344"
"79,934";"74";"344"
"79,967";"74";"344"
"80";"74";"344"
"80,034";"74";"344"
"80,067";"74";"343"
"80,1";"73";"343"
"80,134";"73";"343"
"80,167";"73";"343"
"80,2";"73";"343"
"80,234";"72";"343"
"80,267";"72";"343"
"80,3";"72";"343"
"80,334";"72";"343"
"80,367";"72";"343"
"80,4";"72";"343"
"80,434";"72";"343"
"80,467";"72";"343"
"80,5";"72";"344"
"80,533";"72";"344"
"80,567";"71";"344"
"80,6";"71";"344"
"80,633";"71";"345"
"80,667";"71";"345"
"80,7";"71";"345"
"80,733";"71";"346"
"80,767";"70";"346"
"80,8";"70";"347"
"80,833";"70";"347"
"80,867";"69";"348"
"80,9";"69";"348"
"80,933";"68";"348"
"80,967";"67";"349"
"81";"66";"349"
"81,033";"65";"350"
"81,067";"65";"350"
"81,1";"64";"350"
"81,133";"64";"350"
"81,167";"64";"349"
"81,2";"64";"349"
"81,233";"64";"349"
"81,266";"64";"349"
"81,3";"63";"348"
"81,333";"63";"348"
"81,366";"63";"348"
"81,4";"63";"348"
"81,433";"63";"348"
"81,466";"63";"348"
"81,5";"64";"349"
"81,533";"64";"349"
"81,566";"64";"349"
"81,6";"64";"350"
"81,633";"64";"351"
"81,666";"63";"350"
"81,7";"63";"351"
"81,733";"63";"352"
"81,766";"63";"353"
"81,8";"62";"353"
"81,833";"62";"355"
"81,866";"61";"356"
"81,9";"60";"357"
"81,933";"59";"358"
"81,966";"58";"359"
"82";"57";"360"
"82,033";"56";"361"
"82,066";"55";"362"
"82,099";"54";"364"
"82,133";"52";"365"
"82,166";"51";"366"
"82,199";"50";"367"
"82,233";"49";"368"
"82,266";"47";"369"
"82,299";"46";"369"
"82,333";"45";"370"
"82,366";"44";"371"
"82,399";"43";"371"
"82,433";"43";"371"
"82,466";"43";"371"
"82,499";"43";"371"
"82,533";"43";"371"
"82,566";"44";"370"
"82,599";"44";"370"
"82,633";"45";"370"
"82,666";"46";"370"
"82,699";"47";"371"
"82,733";"48";"371"
"82,766";"48";"372"
"82,799";"48";"372"
"82,833";"48";"373"
"82,866";"47";"373"
"82,899";"46";"374"
"82,932";"44";"375"
"82,966";"43";"376"
"82,999";"42";"376"
"83,032";"41";"377"
"83,066";"40";"378"
"83,099";"39";"379"
"83,132";"38";"380"
"83,166";"38";"380"
"83,199";"37";"381"
"83,232";"37";"382"
"83,266";"27,09299";"388,5628"
"83,299";"27,09299";"385,7814"
"83,332";"21,42099";"385,7814"
"83,366";"22,42099";"386,7814"
"83,399";"22,42099";"389,6721"
"83,432";"20,5303";"389,6721"
"83,466";"25,31161";"387,7814"
"83,499";"23,42099";"383"
"83,532";"27,20239";"384,8907"
"83,566";"27,20239";"385,7814"
"83,599";"25,31171";"384,7814"
"83,632";"24,42099";"385,6721"
"83,666";"25,31171";"383,7814"
"83,699";"24,42099";"380,8907"
"83,732";"24,42099";"381,7814"
"83,765";"24,42099";"379,8907"
"83,799";"26,31171";"381,7814"
"83,832";"26";"382"
"83,865";"26";"382"
"83,899";"26";"382"
"83,932";"25";"381"
"83,965";"25";"381"
"83,999";"25";"381"
"84,032";"25";"381"
"84,065";"25";"380"
"84,099";"26";"379"
"84,132";"26";"378"
"84,165";"27";"379"
"84,199";"27";"379"
"84,232";"27";"380"
"84,265";"28";"380"
"84,299";"28";"381"
"84,332";"28";"382"
"84,365";"27";"382"
"84,399";"27";"381"
"84,432";"27";"381"
"84,465";"27";"381"
"84,498";"27";"381"
"84,532";"27";"381"
"84,565";"27";"382"
"84,598";"27";"382"
"84,632";"27";"382"
"84,665";"29,20239";"383,6721"
"84,698";"25,42099";"379,8907"
"84,732";"28,20239";"378,8907"
"84,765";"28,20239";"377"
"84,798";"31,9838";"380,7814"
"84,832";"27,31161";"377"
"84,865";"27,31161";"382,6721"
"84,898";"26,31171";"380,7814"
"84,932";"26,31171";"377"
"84,965";"25,42099";"377"
"84,998";"30,09299";"377"
"85,032";"30";"377"
"85,065";"30";"377"
"85,098";"30";"377"
"85,132";"30";"377"
"85,165";"30";"377"
"85,198";"30";"377"
"85,232";"30";"377"
"85,265";"30";"377"
"85,298";"30";"377"
"85,331";"29";"377"
"85,365";"29";"377"
"85,398";"29";"377"
"85,431";"30";"377"
"85,465";"30";"377"
"85,498";"30";"377"
"85,531";"30";"377"
"85,565";"30";"377"
"85,598";"30";"377"
"85,631";"30";"377"
"85,665";"30";"377"
"85,698";"30";"377"
"85,731";"30";"377"
"85,765";"30";"377"
"85,798";"30";"377"
"85,831";"30";"377"
"85,865";"30";"377"
"85,898";"31";"377"
"85,931";"30";"377"
"85,965";"30";"377"
"85,998";"30";"377"
"86,031";"30";"376"
"86,065";"29";"376"
"86,098";"29";"376"
"86,131";"29";"376"
"86,164";"28";"376"
"86,198";"26,20239";"376"
"86,231";"27,09299";"379,7814"
"86,264";"28,9837";"377,8907"
"86,298";"28,9837";"376"
"86,331";"25,20239";"379,7814"
"86,364";"25,20239";"379,7814"
"86,398";"25,20239";"379,7814"
"86,431";"26,20239";"379,7814"
"86,464";"26,20239";"374,1093"
"86,498";"24,31161";"376"
"86,531";"27,20239";"376"
"86,564";"26,31171";"379,7814"
"86,598";"26,31171";"376"
"86,631";"27";"376"
"86,664";"27";"376"
"86,698";"28";"376"
"86,731";"28";"376"
"86,764";"29";"375"
"86,798";"29";"375"
"86,831";"30";"375"
"86,864";"30";"375"
"86,898";"30";"375"
"86,931";"30";"375"
"86,964";"30";"375"
"86,997";"30";"375"
"87,031";"30";"375"
"87,064";"30";"376"
"87,097";"30";"376"
"87,131";"29";"376"
"87,164";"28";"376"
"87,197";"27";"376"
"87,231";"27";"377"
"87,264";"26";"376"
"87,297";"26";"376"
"87,331";"25";"376"
"87,364";"25";"375"
"87,397";"25";"375"
"87,431";"25";"375"
"87,464";"26";"375"
"87,497";"26";"376"
"87,531";"27";"376"
"87,564";"27";"376"
"87,597";"28";"377"
"87,631";"29";"378"
"87,664";"30";"378"
"87,697";"30";"379"
"87,73";"31";"379"
"87,764";"31";"378"
"87,797";"31";"378"
"87,83";"32";"378"
"87,864";"31";"377"
"87,897";"32";"377"
"87,93";"32";"378"
"87,964";"35,20239";"379,8907"
"87,997";"31,42099";"384,6721"
"88,03";"37,09299";"383"
"88,064";"37";"386"
"88,097";"37";"389"
"88,13";"38";"392"
"88,164";"38";"395"
"88,197";"39";"398"
"88,23";"39";"401"
"88,264";"39";"403"
"88,297";"39";"406"
"88,33";"39";"408"
"88,364";"39";"409"
"88,397";"40";"411"
"88,43";"40";"413"
"88,464";"41";"414"
"88,497";"45,7814";"418,7814"
"88,53";"43,89069";"426,3442"
"88,563";"43";"416"
"88,597";"43";"416"
"88,63";"43";"415"
"88,663";"43";"415"
"88,697";"44";"415"
"88,73";"45";"415"
"88,763";"46";"415"
"88,797";"47";"415"
"88,83";"48";"415"
"88,863";"50";"415"
"88,897";"51";"415"
"88,93";"53";"416"
"88,963";"54";"416"
"88,997";"55";"416"
"89,03";"56";"417"
"89,063";"59,9838";"426,4535"
"89,097";"64,76511";"424,5628"
"89,13";"65";"425"
"89,163";"65";"425"
"89,197";"66";"425"
"89,23";"66";"425"
"89,263";"66";"425"
"89,297";"67";"425"
"89,33";"67";"425"
"89,363";"69";"427"
"89,396";"69";"427"
"89,43";"70";"428"
"89,463";"71";"429"
"89,496";"73";"431"
"89,53";"75";"432"
"89,563";"77";"433"
"89,596";"79";"435"
"89,63";"80";"436"
"89,663";"80";"437"
"89,696";"80";"437"
"89,73";"80";"437"
"89,763";"80";"438"
"89,796";"79";"438"
"89,83";"78";"438"
"89,863";"77";"438"
"89,896";"76";"438"
"89,93";"75";"437"
"89,963";"73";"437"
"89,996";"72";"436"
"90,03";"71";"436"
"90,063";"69";"435"
"90,096";"68";"435"
"90,13";"67";"434"
"90,163";"67";"434"
"90,196";"66";"434"
"90,229";"66";"434"
"90,263";"66";"434"
"90,296";"66";"435"
"90,329";"67";"435"
"90,363";"67";"435"
"90,396";"67";"435"
"90,429";"68";"435"
"90,463";"65,4534";"436,0163"
"90,496";"67,34409";"439,7976"
"90,529";"66,45349";"439,7976"
"90,563";"66,45349";"437,907"
"90,596";"65,56281";"437,9069"
"90,629";"70,34409";"438,9069"
"90,663";"71,34421";"437,0163"
"90,696";"66,67209";"438,9069"
"90,729";"73,34421";"442,6883"
"90,763";"72,45349";"437,0163"
"90,796";"73";"438"
"90,829";"74";"438"
"90,863";"76";"439"
"90,896";"77";"439"
"90,929";"78";"439"
"90,962";"80";"439"
"90,996";"81";"439"
"91,029";"81";"438"
"91,062";"82";"438"
"91,096";"82";"438"
"91,129";"83";"438"
"91,162";"83";"438"
"91,196";"83";"437"
"91,229";"84";"437"
"91,262";"84";"437"
"91,296";"85";"437"
"91,329";"85";"437"
"91,362";"85";"436"
"91,396";"86";"436"
"91,429";"86";"436"
"91,462";"86";"436"
"91,496";"86";"436"
"91,529";"86";"436"
"91,562";"87";"437"
"91,596";"86";"437"
"91,629";"86";"437"
"91,662";"87,45349";"436,0163"
"91,696";"84,56281";"436,0162"
"91,729";"85,45349";"434,1255"
"91,762";"82,56281";"437,9069"
"91,795";"83,45349";"432,2349"
"91,829";"78,67209";"436,0163"
"91,862";"78,67209";"436,0163"
"91,895";"81,45349";"432,2348"
"91,929";"79,56281";"434,1255"
"91,962";"80,45349";"436,0163"
"91,995";"80,45349";"434,1255"
"92,029";"80";"435"
"92,062";"79";"435"
"92,095";"79";"434"
"92,129";"78";"434"
"92,162";"78";"434"
"92,195";"78";"434"
"92,229";"77";"434"
"92,262";"77";"434"
"92,295";"77";"434"
"92,329";"76";"434"
"92,362";"74,56281";"435,0163"
"92,395";"80,23489";"435,0163"
"92,429";"80,23489";"435,0163"
"92,462";"76,45349";"436,907"
"92,495";"75,56281";"437,907"
"92,529";"77,45349";"436,0163"
"92,562";"77,56281";"437,0162"
"92,595";"79,45349";"440,7976"
"92,628";"78,56281";"441,7976"
"92,662";"81,45349";"439,0163"
"92,695";"78,67209";"440,907"
"92,728";"80,56281";"439,0163"
"92,762";"79,67209";"440,0163"
"92,795";"80";"441"
"92,828";"80";"441"
"92,862";"81";"442"
"92,895";"81";"441"
"92,928";"82";"442"
"92,962";"82";"442"
"92,995";"82";"442"
"93,028";"83";"442"
"93,062";"83";"442"
"93,095";"83";"442"
"93,128";"84";"443"
"93,162";"84";"444"
"93,195";"85";"444"
"93,228";"85";"444"
"93,262";"86";"445"
"93,295";"86";"446"
"93,328";"86";"446"
"93,362";"87";"447"
"93,395";"86";"447"
"93,428";"87";"448"
"93,461";"87";"449"
"93,495";"86";"449"
"93,528";"86";"449"
"93,561";"87";"450"
"93,595";"86";"450"
"93,628";"86";"450"
"93,661";"86";"450"
"93,695";"86";"450"
"93,728";"86";"450"
"93,761";"86";"450"
"93,795";"87";"450"
"93,828";"87";"450"
"93,861";"87";"450"
"93,895";"87";"450"
"93,928";"87";"450"
"93,961";"88";"451"
"93,995";"88";"451"
"94,028";"88";"451"
"94,061";"88,67209";"453,7976"
"94,095";"90,56281";"453,7976"
"94,128";"90,56281";"450,907"
"94,161";"90,56281";"454,6883"
"94,194";"90,56281";"451,7976"
"94,228";"90,56281";"447,0163"
"94,261";"91,45349";"447,907"
"94,294";"90,56281";"444,1256"
"94,328";"87,67209";"443,1256"
"94,361";"93,34421";"444,0163"
"94,394";"89,56281";"445,9069"
"94,661";"89,56281";"445,9069"
"94,961";"89,56281";"445,9069"
"95,527";"85,7814";"451,579"
"95,794";"82,00003";"453,4697"
"96,06";"87,67212";"449,6883"
"96,627";"89,93555";"450,82"
"97,027";"86,9176";"458,3649"
"97,26";"84,27689";"457,6104"
"97,36";"81,25894";"454,9697"
"97,46";"80,14966";"456,8801"
"97,493";"80,52692";"455,9939"
"97,526";"80,90414";"455,6166"
"97,693";"78,64069";"455,6166"
"97,926";"74,491";"454,4849"
"98,259";"68,18555";"450,1077"
"98,459";"61,01794";"450,8622"
"98,559";"60,64072";"448,5987"
"98,593";"60,26346";"451,2394"
"99,059";"55,35931";"449,7304"
"99,659";"52,7186";"449,7304"
"100,059";"50,07788";"447,467"
"100,225";"48,56891";"441,8083"
"100,325";"45,17371";"438,4131"
"100,525";"44,04199";"433,8862"
"101,092";"44,04199";"433,509"
"101,458";"45,59299";"431,7904"
"101,658";"47,10196";"431,4131"
"101,758";"45,21573";"432,9221"
"101,791";"44,8385";"432,5449"
"102,424";"42,19781";"431,5449"
"102,458";"44,08405";"432,6766"
"102,658";"45,59302";"432,6766"
"102,958";"47,10199";"438,7125"
"103,457";"46,3475";"438,7125"
"103,957";"45,97028";"433,4311"
"104,324";"46,97025";"432,0359"
"104,49";"44,70679";"431,6586"
"104,59";"45,46127";"435,8083"
"104,657";"45,8385";"436,9401"
"105,29";"44,32953";"435,9401"
"105,823";"46,70679";"433,1855"
"106,256";"47,7247";"435,5628"
"106,489";"45,83847";"433,2993"
"106,589";"43,57504";"432,5449"
"106,656";"44,70679";"434,0538"
"106,689";"44,32953";"437,449"
"106,923";"44,70676";"431,4131"
"107,056";"48,10196";"440,467"
"107,156";"48,85645";"444,2394"
"107,222";"49,61093";"449,1436"
"107,356";"54,13785";"454,8022"
"107,422";"54,13785";"461,2153"
"107,456";"54";"463"
"107,489";"55";"464"
"107,522";"55";"465"
"107,556";"55";"465"
"107,589";"55";"466"
"107,622";"55";"466"
"107,656";"55";"467"
"107,689";"55";"467"
"107,722";"56";"468"
"107,756";"56";"468"
"107,789";"56";"468"
"107,822";"56";"469"
"107,856";"56";"470"
"107,889";"57";"470"
"107,922";"57";"471"
"107,955";"58";"472"
"107,989";"58";"473"
"108,022";"58";"473"
"108,055";"58";"474"
"108,089";"59";"475"
"108,122";"59";"476"
"108,155";"59";"476"
"108,189";"62,19168";"479,0538"
"108,222";"61,43719";"479,8083"
"108,255";"61";"480"
"108,289";"61";"481"
"108,322";"62";"481"
"108,355";"62";"482"
"108,389";"62";"482"
"108,422";"62";"482"
"108,455";"62";"483"
"108,489";"62";"483"
"108,522";"63";"484"
"108,555";"63";"485"
"108,589";"63";"485"
"108,622";"64";"486"
"108,655";"62,65582";"489,2349"
"108,689";"64,54651";"487,3442"
"108,722";"62,65582";"487,3442"
"108,755";"64,54651";"483,5628"
"108,788";"66,43723";"485,4535"
"108,822";"60,76517";"487,3442"
"108,855";"62,65582";"485,4535"
"108,888";"60,76514";"487,3442"
"108,922";"60,76514";"487,3442"
"108,955";"66,43723";"485,4535"
"108,988";"66";"486"
"109,022";"66";"486"
"109,055";"66";"486"
"109,088";"66";"486"
"109,122";"66";"486"
"109,155";"66";"487"
"109,188";"67";"487"
"109,222";"67";"487"
"109,255";"67";"487"
"109,288";"67";"487"
"109,322";"67";"487"
"109,355";"67";"487"
"109,388";"67";"487"
"109,422";"67";"487"
"109,455";"67";"487"
"109,488";"67";"487"
"109,522";"67";"487"
"109,555";"67";"487"
"109,588";"67";"487"
"109,621";"67";"487"
"109,655";"68";"487"
"109,688";"68";"487"
"109,721";"68";"487"
"109,755";"68";"487"
"109,788";"68";"487"
"109,821";"68";"487"
"109,855";"68";"487"
"109,888";"68";"487"
"109,921";"67";"487"
"109,955";"67";"486"
"109,988";"67";"487"
"110,021";"67";"486"
"110,055";"67";"486"
"110,088";"67";"486"
"110,121";"67";"486"
"110,155";"67";"486"
"110,188";"67";"486"
"110,221";"67";"486"
"110,255";"67";"486"
"110,288";"67";"486"
"110,321";"67";"486"
"110,354";"67";"486"
"110,388";"67";"486"
"110,421";"67";"486"
"110,454";"67";"486"
"110,488";"67";"486"
"110,521";"67";"486"
"110,554";"67";"486"
"110,588";"67";"486"
"110,621";"67";"486"
"110,654";"67";"486"
"110,688";"67";"486"
"110,721";"67";"486"
"110,754";"67";"486"
"110,788";"67";"486"
"110,821";"67";"486"
"110,854";"67";"486"
"110,888";"67";"486"
"110,921";"68";"486"
"110,954";"67,54651";"483,5628"
"110,988";"63,76514";"489,2349"
"111,021";"67,54651";"483,5628"
"111,054";"69,43723";"485,4535"
"111,088";"66,65585";"489,2349"
"111,121";"70,43726";"488,3442"
"111,154";"70";"490"
"111,187";"70";"490"
"111,221";"71";"491"
"111,254";"71";"492"
"111,287";"72";"493"
"111,321";"73";"494"
"111,354";"73";"495"
"111,387";"74";"495"
"111,421";"74";"496"
"111,454";"75";"497"
"111,487";"76";"497"
"111,521";"77";"497"
"111,554";"78";"498"
"111,587";"79";"498"
"111,621";"80";"499"
"111,654";"80";"499"
"111,687";"81";"499"
"111,721";"82";"499"
"111,754";"82";"499"
"111,787";"83";"500"
"111,821";"84";"500"
"111,854";"85";"501"
"111,887";"86";"502"
"111,921";"88";"503"
"111,954";"89";"504"
"111,987";"90";"506"
"112,02";"91";"507"
"112,054";"92";"509"
"112,087";"93";"511"
"112,12";"93";"512"
"112,154";"93";"514"
"112,187";"92";"515"
"112,22";"92";"516"
"112,254";"91";"517"
"112,287";"89";"518"
"112,32";"88";"518"
"112,354";"91,23486";"518,1255"
"112,387";"93,12558";"516,2349"
"112,42";"91";"517"
"112,454";"90";"516"
"112,487";"88";"516"
"112,52";"87";"515"
"112,554";"85";"514"
"112,587";"84";"514"
"112,62";"82";"514"
"112,654";"82";"514"
"112,687";"81";"514"
"112,72";"80";"514"
"112,754";"80";"514"
"112,787";"80";"514"
"112,82";"80";"514"
"112,853";"81";"514"
"112,887";"82";"513"
"112,92";"83";"513"
"112,953";"84";"513"
"112,987";"86";"513"
"113,02";"88";"514"
"113,053";"90";"514"
"113,087";"91";"515"
"113,12";"92";"516"
"113,153";"94";"516"
"113,187";"94";"517"
"113,22";"95";"517"
"113,253";"95";"517"
"113,287";"94";"517"
"113,32";"94";"516"
"113,353";"93";"516"
"113,387";"93";"515"
"113,42";"91";"514"
"113,453";"89";"513"
"113,487";"87";"512"
"113,52";"85";"512"
"113,553";"84";"511"
"113,586";"83";"510"
"113,62";"81";"509"
"113,653";"80";"508"
"113,686";"79";"508"
"113,72";"77";"508"
"113,753";"77";"508"
"113,786";"76";"508"
"113,82";"75";"509"
"113,853";"75";"509"
"113,886";"74";"510"
"113,92";"74";"510"
"113,953";"74";"510"
"113,986";"73";"510"
"114,02";"73";"510"
"114,053";"73";"510"
"114,086";"73";"510"
"114,12";"74";"509"
"114,153";"74";"509"
"114,186";"74";"508"
"114,22";"75";"508"
"114,253";"76";"507"
"114,286";"76";"507"
"114,32";"77";"507"
"114,353";"78";"508"
"114,386";"79";"508"
"114,419";"80";"508"
"114,453";"81";"508"
"114,486";"82";"509"
"114,519";"83";"509"
"114,553";"84";"510"
"114,586";"85";"511"
"114,619";"86";"512"
"114,653";"86";"512"
"114,686";"85";"512"
"114,719";"85";"512"
"114,753";"84";"512"
"114,786";"84";"512"
"114,819";"83";"511"
"114,853";"77,56277";"510,2349"
"114,886";"73,78137";"512,1255"
"114,919";"72";"513"
"114,953";"70";"512"
"114,986";"68";"512"
"115,019";"67";"512"
"115,053";"63";"512"
"115,086";"62";"513"
"115,119";"60";"513"
"115,153";"59";"515"
"115,186";"57";"516"
"115,219";"55";"517"
"115,252";"54";"518"
"115,286";"53";"518"
"115,319";"52";"518"
"115,352";"51";"518"
"115,386";"51";"518"
"115,419";"51";"517"
"115,452";"51";"515"
"115,486";"52";"514"
"115,519";"53";"512"
"115,552";"53";"511"
"115,586";"54";"511"
"115,619";"55";"512"
"115,652";"55";"516"
"115,686";"52";"512"
"115,719";"53,89072";"525,2349"
"115,752";"52";"531"
"115,786";"51";"535"
"115,819";"50";"540"
"115,852";"49";"543"
"115,886";"49";"546"
"115,919";"47";"549"
"115,952";"47";"551"
"115,986";"47";"552"
"116,019";"47";"553"
"116,052";"47";"554"
"116,085";"48";"555"
"116,119";"48";"555"
"116,152";"49";"555"
"116,185";"51";"556"
"116,219";"52";"556"
"116,252";"54";"556"
"116,285";"55";"555"
"116,319";"57";"555"
"116,352";"58";"555"
"116,385";"59";"554"
"116,419";"60";"554"
"116,452";"61";"554"
"116,485";"62";"554"
"116,519";"62";"555"
"116,552";"62";"556"
"116,585";"62";"557"
"116,619";"62";"559"
"116,652";"62";"562"
"116,685";"62";"563"
"116,719";"61";"563"
"116,752";"61";"564"
"116,785";"61";"563"
"116,818";"61";"563"
"116,852";"61";"562"
"116,885";"60";"562"
"116,918";"60";"562"
"116,952";"60";"562"
"116,985";"60";"562"
"117,018";"60";"562"
"117,052";"60";"562"
"117,085";"60";"561"
"117,118";"61";"561"
"117,152";"61";"561"
"117,185";"61";"561"
"117,218";"61";"561"
"117,252";"62";"561"
"117,285";"62";"562"
"117,318";"62";"562"
"117,352";"62";"563"
"117,385";"62";"563"
"117,418";"62";"563"
"117,452";"62";"564"
"117,485";"62";"564"
"117,518";"62";"564"
"117,552";"63";"564"
"117,585";"63";"564"
"117,618";"63";"564"
"117,651";"63";"564"
"117,685";"64";"564"
"117,718";"65";"565"
"117,751";"65";"565"
"117,785";"66";"565"
"117,818";"67";"565"
"117,851";"68";"565"
"117,885";"68";"565"
"117,918";"69";"565"
"117,951";"70";"565"
"117,985";"70";"565"
"118,018";"71";"565"
"118,051";"72";"566"
"118,085";"66";"565"
"118,118";"66";"565"
"118,151";"75,45349";"557,4373"
"118,185";"78,34415";"559,3279"
"118,218";"78,34418";"558,3279"
"118,251";"75,56277";"556,4373"
"118,285";"75,56277";"564"
"118,318";"81,23486";"556,4373"
"118,351";"76,56277";"557,4373"
"118,385";"84,12555";"553,6558"
"118,418";"81,34418";"558,4373"
"118,451";"77,56277";"562,2186"
"118,484";"79,45346";"560,3279"
"118,518";"75,67209";"562,2186"
"118,551";"71";"567"
"118,584";"81,34415";"565,1093"
"118,618";"81,34415";"561,3279"
"118,651";"77,56277";"560,4373"
"118,684";"78,45349";"561,3279"
"118,718";"80,34415";"560,4373"
"118,751";"78,45346";"565,2186"
"118,784";"80,78137";"560,4535"
"118,818";"80,78137";"568,0162"
"118,851";"77";"560,4535"
"118,884";"77";"561"
"118,918";"77";"562"
"118,951";"76";"562"
"118,984";"76";"562"
"119,018";"76";"563"
"119,051";"76";"563"
"119,084";"75";"563"
"119,118";"75";"563"
"119,151";"75";"564"
"119,184";"75";"564"
"119,218";"75";"564"
"119,251";"74";"564"
"119,284";"74";"564"
"119,317";"74";"564"
"119,351";"74";"564"
"119,384";"74";"564"
"119,417";"73";"563"
"119,451";"73";"563"
"119,484";"72";"563"
"119,517";"72";"563"
"119,551";"71";"562"
"119,584";"71";"562"
"119,617";"71";"562"
"119,651";"71";"562"
"119,684";"70";"561"
"119,717";"70";"561"
"119,751";"70";"561"
"119,784";"69";"561"
"119,817";"69";"560"
"119,851";"69";"560"
"119,884";"69";"559"
"119,917";"69";"559"
"119,951";"69";"559"
"119,984";"69";"559"
"120,017";"69";"559"
"120,05";"69";"559"
"120,084";"69";"559"
"120,117";"69";"560"
"120,15";"69";"561"
"120,184";"69";"561"
"120,217";"68";"561"
"120,25";"68";"562"
"120,284";"67";"563"
"120,317";"67";"564"
"120,35";"66";"564"
"120,384";"65";"565"
"120,417";"64";"565"
"120,45";"63";"566"
"120,484";"62";"566"
"120,517";"61";"567"
"120,55";"60";"568"
"120,584";"61";"569"
"120,617";"61";"570"
"120,65";"60";"571"
"120,684";"59";"572"
"120,717";"58";"573"
"120,75";"57";"574"
"120,784";"56";"575"
"120,817";"55";"576"
"120,85";"55";"577"
"120,883";"54";"578"
"120,917";"54";"578"
"120,95";"54";"579"
"120,983";"54";"579"
"121,017";"54";"579"
"121,05";"54";"578"
"121,083";"54";"578"
"121,117";"54";"577"
"121,15";"54";"576"
"121,183";"54";"576"
"121,217";"54";"575"
"121,25";"54";"575"
"121,283";"54";"574"
"121,317";"54";"573"
"121,35";"54";"573"
"121,383";"55";"573"
"121,417";"56";"573"
"121,45";"58";"574"
